timestamp_utc,sample_index,race_time_seconds,player_throttle,player_steer,vehicle_applied_handbrake,vehicle_applied_steer,planar_speed_magnitude,roll_degrees,yaw_rate,web_slip_lat_avg,web_slip_long_avg,web_steer_raw,web_steer_state
2026-04-27T19:17:36.276Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27T19:17:36.281Z,1,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0
2026-04-27T19:17:36.284Z,2,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0
2026-04-27T19:17:36.287Z,3,0.3,0,0,0,0,7.468991606845101e-17,0,0,0,0.09574742924028357,0,0
2026-04-27T19:17:36.298Z,4,0.39999999999999997,0,0,0,0,0.056583545648726585,0.01544848848154339,0,0.006746357510130867,0.12344088150208699,0,0
2026-04-27T19:17:36.300Z,5,0.49999999999999994,0,0,0,0,0.05929792146932897,0.08831069893019457,0,0.03382009771320587,0.5270723335933037,0,0
2026-04-27T19:17:36.303Z,6,0.6000000000000002,0,0,0,0,0.06061740738721572,0.060883457432438004,0,0.049764009475719455,1.0936934566680652,0,0
2026-04-27T19:17:36.306Z,7,0.7000000000000005,0,0,0,0,0.09559769955224252,-0.005044359964369692,0,0.1555110915454809,1.4741533393458084,0,0
2026-04-27T19:17:36.310Z,8,0.8000000000000008,0,0,0,0,0.1134843185998937,-0.0504857315066549,0,0.2063678804763707,1.5717515541206621,0,0
2026-04-27T19:17:36.312Z,9,0.9000000000000011,0,0,0,0,0.1234727893326752,-0.0478717520946886,0,0.23642300450182654,1.5126074669040441,0,0
2026-04-27T19:17:36.314Z,10,1.0000000000000013,1,0,0,0,0.133752722555157,-0.010500317730854258,0,0.2640069694850984,1.2984443672330703,0,0
2026-04-27T19:17:36.317Z,11,1.100000000000001,1,0,0,0,0.12647644475352582,0.017268828328144175,0,0.2519211967487275,1.2607525937075448,0,0
2026-04-27T19:17:36.318Z,12,1.2000000000000006,1,0,0,0,0.1071271963519204,0.014649127603663166,0,0.2137978366760421,1.4287037485647534,0,0
2026-04-27T19:17:36.320Z,13,1.3000000000000003,1,0,0,0,0.10422178921329471,-0.003395365329511965,0,0.2069144032017042,1.5811915644705203,0,0
2026-04-27T19:17:36.323Z,14,1.4,1,0,0,0,0.12093462491047105,-0.0157309292485749,0,0.23705286116630556,1.5216076576647561,0,0
2026-04-27T19:17:36.326Z,15,1.4999999999999996,1,0,0,0,0.13672093870719407,-0.016029163870866243,0,0.26373520027397124,1.2867334069358274,0,0
2026-04-27T19:17:36.329Z,16,1.5999999999999992,1,0,0,0,0.8465941869608887,-0.010398831735658132,0,0.1551242746114761,0.9732321000497923,0,0
2026-04-27T19:17:36.331Z,17,1.6999999999999988,1,0,0,0,2.5230501912150927,-0.011702754732655123,0,0.05136028232611743,0.657445567350631,0,0
2026-04-27T19:17:36.333Z,18,1.7999999999999985,1,0,0,0,3.8928284850024544,-0.009793798705502477,0,0.02549174041315454,0.42367881002956864,0,0
2026-04-27T19:17:36.335Z,19,1.8999999999999981,1,0,0,0,5.019983523776201,-0.012141621051185708,0,0.00526457613249677,0.3028604349529828,0,0
2026-04-27T19:17:36.337Z,20,1.9999999999999978,1,0,0,0,6.041803791450066,-0.015104695760633276,0,0.004404384866120249,0.2322492172291779,0,0
2026-04-27T19:17:36.340Z,21,2.0999999999999974,1,0,0,0,7.048946375498659,-0.014985013519938173,0,0.008654055194349851,0.19469821523185057,0,0
2026-04-27T19:17:36.344Z,22,2.199999999999997,1,0,0,0,8.077403230191019,-0.012809015483533297,0,0.011395237214541191,0.17734942217178884,0,0
2026-04-27T19:17:36.346Z,23,2.2999999999999967,1,0,0,0,9.144141784712943,-0.011587983790404778,0,0.012237980030802897,0.16779032015519654,0,0
2026-04-27T19:17:36.349Z,24,2.3999999999999964,1,0,0,0,10.254088824941004,-0.012762739732263136,0,0.012038398856882786,0.15680525351940194,0,0
2026-04-27T19:17:36.351Z,25,2.499999999999996,1,0,0,0,11.402930044530148,-0.014965198918689115,0,0.011619314380722985,0.14160722550208218,0,0
2026-04-27T19:17:36.357Z,26,2.5999999999999956,1,0,0,0,12.582486625574475,-0.015867823966195297,0,0.011257927521980161,0.12440871626670116,0,0
2026-04-27T19:17:36.359Z,27,2.6999999999999953,1,0,0,0,13.78747392182969,-0.014723131462145886,0,0.01087023736167204,0.10903341500723729,0,0
2026-04-27T19:17:36.361Z,28,2.799999999999995,1,0,0,0,15.013903713439072,-0.012631755143836894,0,0.010395013414620794,0.09802645483037778,0,0
2026-04-27T19:17:36.363Z,29,2.8999999999999946,1,0,0,0,16.2082276824096,-0.011300962803461588,0,0.009988673167513385,0.0916175376317547,0,0
