timestamp_utc,sample_index,race_time_seconds,game_state,is_racing,is_paused,level_id,level_name,car_id,car_name,player_steer,player_throttle,player_brake,position_x,position_y,position_z,forward_x,forward_y,forward_z,right_x,right_y,right_z,up_x,up_y,up_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,vehicle_applied_throttle,vehicle_applied_brake,vehicle_applied_handbrake,vehicle_control_candidate_1dfc,vehicle_applied_steer,vehicle_frame_delta_ms,vehicle_frame_delta_seconds,speed_magnitude,planar_speed_magnitude,yaw_radians,yaw_degrees,pitch_radians,pitch_degrees,roll_radians,roll_degrees,yaw_rate,quat_x,quat_y,quat_z,quat_w,camera_position_x,camera_position_y,camera_position_z,camera_forward_x,camera_forward_y,camera_forward_z,camera_fov,camera_mode_index,camera_family,wheel_0_contact_flag,wheel_0_contact_ptr,wheel_0_contact_surface_44_candidate,wheel_0_contact_surface_48_candidate,wheel_0_contact_surface_4c_candidate,wheel_0_contact_surface_50_candidate,wheel_0_suspension_length_candidate,wheel_0_tire_force_multiplier_candidate,wheel_0_load_or_spin_candidate,wheel_0_rotation_or_phase_candidate,wheel_0_vertical_load_candidate,wheel_1_contact_flag,wheel_1_contact_ptr,wheel_1_contact_surface_44_candidate,wheel_1_contact_surface_48_candidate,wheel_1_contact_surface_4c_candidate,wheel_1_contact_surface_50_candidate,wheel_1_suspension_length_candidate,wheel_1_tire_force_multiplier_candidate,wheel_1_load_or_spin_candidate,wheel_1_rotation_or_phase_candidate,wheel_1_vertical_load_candidate,wheel_2_contact_flag,wheel_2_contact_ptr,wheel_2_contact_surface_44_candidate,wheel_2_contact_surface_48_candidate,wheel_2_contact_surface_4c_candidate,wheel_2_contact_surface_50_candidate,wheel_2_suspension_length_candidate,wheel_2_tire_force_multiplier_candidate,wheel_2_load_or_spin_candidate,wheel_2_rotation_or_phase_candidate,wheel_2_vertical_load_candidate,wheel_3_contact_flag,wheel_3_contact_ptr,wheel_3_contact_surface_44_candidate,wheel_3_contact_surface_48_candidate,wheel_3_contact_surface_4c_candidate,wheel_3_contact_surface_50_candidate,wheel_3_suspension_length_candidate,wheel_3_tire_force_multiplier_candidate,wheel_3_load_or_spin_candidate,wheel_3_rotation_or_phase_candidate,wheel_3_vertical_load_candidate,web_gear,web_engine_rpm,web_clutch,web_slip_long_avg,web_slip_lat_avg,web_slip_angle_deg,web_surface_type,web_surface_grip,web_wheel_contacts,web_forward_impulse,web_suspension_force,web_camera_fov_degrees,web_sim_steps,web_sim_backlog_ms
2026-04-26T21:09:04.363Z,0,0.007,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,-25.59730339050293,0.47990599274635315,66.0184555053711,-0.7287496793347085,-3.1408332114969457e-9,0.6847801872641757,-0.6847801872590604,0.000003868559580458517,-0.7287496793292471,0.000002646824072753298,0.9999999999925171,0.000002821362334101076,-0.0006826787139289081,-0.004143776372075081,-0.0003576362505555153,-0.0005194921395741403,0,0.001338192611001432,0,0,0,0,1.8923658074403234e-9,16,0.016,0.004214835291672826,0.0007706840559937874,-0.8164943006675869,-46.781677424738405,3.140833211496946e-9,1.7995648717329528e-7,0.000003868559580468166,0.0002216521367557263,0,0.0000017746935752546933,0.9178181157663746,7.693526415509144e-7,0.3970011415189133,-23.21950894929591,1.5740606975029832,63.77662393519076,-0.7086304397120121,-0.2332732912383949,0.6659027492872871,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,2458.905517578125,0,0.005105823278427124,0.9991805011165473,0.047607421875,5.443927828070429,2458.905517578125,1,tarmac,1.6,0,2459.68896484375,0,0.005104482173919678,0.9991805011165473,0.047607421875,2.2775943275314674,2459.68896484375,1,tarmac,1.6,0,2685.185302734375,0,0.009766370058059692,0.9993586530477326,0.047607421875,5.485157076117304,2685.185302734375,1,tarmac,1.6,0,2685.980224609375,0,0.009764999151229858,0.9993586530477326,0.047607421875,2.6136538978439674,2685.980224609375,0,1000.0000000000103,0.25,0.0010700436278724273,0.0006696925269650596,0.03837054963030496,tarmac,1.6,4,0,10289.760009765625,100,1,6.666666666668177
2026-04-26T21:09:04.379Z,1,0.024,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,-25.597326278686523,0.48034751415252686,66.01848602294922,-0.7287499560213537,-0.000221518723255763,0.6847798569820307,-0.6847798736267144,-9.67940753962774e-7,-0.7287499740479202,-0.0001620945901548313,0.9999999754642589,0.00015098617653515082,0.01058048103004694,-0.07238175719976425,-0.010401536710560322,-0.027901634573936462,3.5842156066029363e-12,-0.028026729822158813,0,0,0,0,1.8364379456703782e-9,17,0.017,0.0738867871821068,0.014837066582324055,-0.8164947308301376,-46.78170207123706,0.00022151872506743708,0.012692088029482977,-9.67940777711616e-7,-0.00005545892138148618,3.5842156066029363e-12,-0.00004441581188080901,0.91781802472944,0.000101464802867846,0.39700133653915876,-23.219603103063633,1.574720779230939,63.7767135236277,-0.7086184524838759,-0.23333852152334733,0.6658926513880863,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,2449,0,0.004903256893157959,0.9996783498252299,0.0054931640625,5.444019380804804,2449,1,tarmac,1.6,0,2449.77099609375,0,0.004908740520477295,0.9996783498252299,0.00732421875,2.2777163978439674,2449.77099609375,1,tarmac,1.6,0,2642.34423828125,0,0.009060263633728027,0.9997482737762668,0.0054931640625,5.485248628851679,2642.34423828125,1,tarmac,1.6,0,2643.11279296875,0,0.009065836668014526,0.9997482737762668,0.0054931640625,2.6137454505783424,2643.11279296875,0,1000.0000000000091,0.25,0.00334001546724726,0.0014561922600501496,0.08343361168697998,tarmac,1.6,4,0,10184.22802734375,100,1,7.000000000001512
2026-04-26T21:09:04.396Z,2,0.04,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,-25.59720802307129,0.47990596294403076,66.01837158203125,-0.7287499739748475,-1.5156210160272671e-10,0.6847798737051631,-0.6847798737000512,0.000003864144401258536,-0.7287499739694063,0.000002645977864194735,0.9999999999925342,0.0000028160989185290023,-0.000682846293784678,-0.00414362084120512,-0.0003570115368347615,-0.00051683938363567,0,0.0013373643159866333,0,0,0,0,1.7821630020148164e-9,16,0.016,0.004214656566558895,0.0007705428595273523,-0.8164947309373464,-46.78170207737968,1.5156210160272671e-10,8.68386875596921e-9,0.0000038641444012681524,0.00022139916562177156,0,0.0000017732606165181397,0.9178180303575633,7.671048038611343e-7,0.3970013389735983,-23.21941296153863,1.5740622523921988,63.77654132627488,-0.7086306249237071,-0.23327384903100773,0.665902356790014,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,2458.9052734375,0,0.005105823278427124,0.9991804998818318,0.047607421875,5.444812837836054,2458.9052734375,1,tarmac,1.6,0,2459.68896484375,0,0.005104482173919678,0.9991804998818318,0.047607421875,2.2785098548752174,2459.68896484375,1,tarmac,1.6,0,2685.18505859375,0,0.009766370058059692,0.9993586520814335,0.047607421875,5.486042085882929,2685.18505859375,1,tarmac,1.6,0,2685.980712890625,0,0.00976496934890747,0.9993586520814335,0.047607421875,2.6145389076095924,2685.980712890625,0,1000.000000000008,0.25,0.0010700548588808284,0.0006697784129331367,0.03837547053158792,tarmac,1.6,4,0,10289.760009765625,100,1,6.333333333334846
2026-04-26T21:09:04.413Z,3,0.057,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,-25.597230911254883,0.4803474545478821,66.01840209960938,-0.7287502506636081,-0.00022150774110380668,0.6847795434240491,-0.684779560068122,-9.61431373047831e-7,-0.7287502686874188,-0.0001620821943824114,0.9999999754666978,0.00015098333015064368,0.010580364614725113,-0.07238098978996277,-0.01040143333375454,-0.027901357039809227,3.5842156066029363e-12,-0.02802642248570919,0,0,0,0,1.7294921253606795e-9,18,0.018,0.0738860041804384,0.014836911092847708,-0.8164951611006048,-46.78172672391889,0.00022150774291521133,0.01269145879851047,-9.614313966346216e-7,-0.00005508596131853208,3.5842156066029363e-12,-0.000044410666530459315,0.9178179393211472,0.00010146104562141123,0.3970015339940534,-23.219507157236627,1.5747226610144307,63.776631016201485,-0.7086186235410447,-0.23333920527068905,0.6658922297597701,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,2449.001708984375,0,0.004903227090835571,0.9996783235083039,0.0054931640625,5.444904390570429,2449.001708984375,1,tarmac,1.6,0,2449.771240234375,0,0.004908710718154907,0.9996783235083039,0.00732421875,2.2786319251877174,2449.771240234375,1,tarmac,1.6,0,2642.344970703125,0,0.00906023383140564,0.9997482531804117,0.0054931640625,5.486133638617304,2642.344970703125,1,tarmac,1.6,0,2643.11181640625,0,0.009065806865692139,0.9997482531804117,0.0054931640625,2.6146304603439674,2643.11181640625,0,1000.0000000000069,0.25,0.0033389150350551463,0.0014555110708805111,0.08339458250523218,tarmac,1.6,4,0,10184.229736328125,100,1,7.666666666668178
2026-04-26T21:09:04.429Z,4,0.074,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,-25.59711265563965,0.47990596294403076,66.0182876586914,-0.7287502686148414,-2.1488579153824042e-9,0.6847795601460347,-0.6847795601409501,0.000003855906380663541,-0.7287502686094182,0.000002638879894532029,0.9999999999925662,0.0000028114643046403364,-0.0006826749886386096,-0.0041415574960410595,-0.00035678717540577054,-0.0005167257622815669,0,0.0013375175185501575,0,0,0,0,1.678377908363588e-9,16,0.016,0.004212581242143663,0.0007702871079323305,-0.8164951612070909,-46.78172673002008,2.1488579153824042e-9,1.2312048932469196e-7,0.000003855906380673095,0.00022092716181013294,0,0.0000017690834851672185,0.9178179449487178,7.663865089042593e-7,0.3970015364282553,-23.219317079530768,1.5740644268873556,63.776458849687856,-0.7086307792639558,-0.23327461412733272,0.6659019245230509,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,2458.90576171875,0,0.005105793476104736,0.9991808284783893,0.047607421875,5.445697847601679,2458.90576171875,1,tarmac,1.6,0,2459.689208984375,0,0.00510445237159729,0.9991808284783893,0.047607421875,2.2794253822189674,2459.689208984375,1,tarmac,1.6,0,2685.186767578125,0,0.009766250848770142,0.9993589092439568,0.047607421875,5.486927095648554,2685.186767578125,1,tarmac,1.6,0,2685.981689453125,0,0.009764879941940308,0.9993589092439568,0.047607421875,2.6154239173752174,2685.981689453125,0,1000.0000000000061,0.25,0.0010697452445803599,0.0006697989996610042,0.03837665006367957,tarmac,1.6,4,0,10289.763427734375,100,1,7.000000000001512
2026-04-26T21:09:04.447Z,5,0.09,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,-25.597135543823242,0.48034751415252686,66.01831817626953,-0.7287505402470953,-0.0002215251619974296,0.6847792352402119,-0.6847792518870862,-9.603296707587954e-7,-0.7287505582735703,-0.00016209419929479057,0.9999999754628399,0.0001509959939403846,0.01058017835021019,-0.07237947732210159,-0.010401174426078796,-0.027900665998458862,3.5842156066029363e-12,-0.028025923296809196,0,0,0,0,1.6287743447779311e-9,17,0.017,0.07388445939969103,0.01483659675815084,-0.8164955839905224,-46.78175095372636,0.00022152516380926165,0.0126924569422149,-9.603296943222637e-7,-0.00005502283842575417,3.5842156066029363e-12,-0.00004441364046537848,0.9178178553762911,0.00010146924952366672,0.39700172806158596,-23.21941129435495,1.5747248949790953,63.77654852253604,-0.708618771639932,-0.23333996950239122,0.6658918043587391,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,2449.000732421875,0,0.004903227090835571,0.999678354215499,0.0054931640625,5.445789400336054,2449.000732421875,1,tarmac,1.6,0,2449.770263671875,0,0.004908710718154907,0.999678354215499,0.00732421875,2.2795474525314674,2449.770263671875,1,tarmac,1.6,0,2642.34375,0,0.00906023383140564,0.9997482772121297,0.0054931640625,5.487018648382929,2642.34375,1,tarmac,1.6,0,2643.110595703125,0,0.009065806865692139,0.9997482772121297,0.0054931640625,2.6155154701095924,2643.110595703125,0,1000.0000000000053,0.25,0.003338856793336941,0.0014549493177891024,0.08336239649212619,tarmac,1.6,4,0,10184.225341796875,100,1,7.3333333333348465
2026-04-26T21:09:04.462Z,6,0.106,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,-25.597017288208008,0.47990596294403076,66.01820373535156,-0.7287505582010687,-8.934027901204427e-10,0.6847792519649166,-0.6847792519597861,0.0000038719537635312096,-0.7287505581956035,0.000002650782534051651,0.999999999992504,0.0000028223002501964125,-0.0006828733021393418,-0.004144459962844849,-0.00035718470462597907,-0.0005172419478185475,0,0.0013373735127970576,0,0,0,0,1.5806367880481412e-9,16,0.016,0.0042155005922923745,0.0007706470398265581,-0.8164955840968928,-46.78175095982094,8.934027901204427e-10,5.118820927911345e-8,0.000003871953763540884,0.0002218466091206878,0,0.0000017766968193565228,0.917817861004732,7.689961627833198e-7,0.39700173049616566,-23.219221215022923,1.5740666719288237,63.7763763829352,-0.708630925278231,-0.23327540421255272,0.6659014923611363,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,2458.90478515625,0,0.005105823278427124,0.9991809988058421,0.047607421875,5.446582857367304,2458.90478515625,1,tarmac,1.6,0,2459.68896484375,0,0.00510445237159729,0.9991809988058421,0.047607421875,2.2803409095627174,2459.68896484375,1,tarmac,1.6,0,2685.183349609375,0,0.009766370058059692,0.9993590425437024,0.047607421875,5.487812105414179,2685.183349609375,1,tarmac,1.6,0,2685.978271484375,0,0.009764999151229858,0.9993590425437024,0.047607421875,2.6163089271408424,2685.978271484375,0,1000.0000000000047,0.25,0.0010691170395550342,0.0006696891247529018,0.038370354697994734,tarmac,1.6,4,0,10289.75537109375,100,1,6.66666666666818
2026-04-26T21:09:04.480Z,7,0.123,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,-25.5970401763916,0.4803474545478821,66.01823425292969,-0.7287508348906664,-0.0002215031969970392,0.6847789216838457,-0.6847789383280688,-9.561768299134867e-7,-0.7287508529129614,-0.0001620754134730673,0.9999999754677096,0.00015098390941280305,0.010580518282949924,-0.0723816379904747,-0.010401497595012188,-0.027901530265808105,3.5842156066029363e-12,-0.028026830404996872,0,0,0,0,1.5339219111237787e-9,17,0.017,0.07388667022906778,0.014837065725906923,-0.8164960142607139,-46.78177560639239,0.00022150319880833238,0.012691198440364652,-9.561768533704035e-7,-0.000054784898166223486,3.5842156066029363e-12,-0.000044407396445533076,0.9178177699684759,0.00010145998437757313,0.3970019255166765,-23.219315447374257,1.5747271475488733,63.77646606098104,-0.7086189130749414,-0.23334078430360194,0.6658913683274988,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,2449.001953125,0,0.004903227090835571,0.9996784606365514,0.0054931640625,5.446674410101679,2449.001953125,1,tarmac,1.6,0,2449.771240234375,0,0.004908710718154907,0.9996784606365514,0.00732421875,2.2804629798752174,2449.771240234375,1,tarmac,1.6,0,2642.34521484375,0,0.00906023383140564,0.9997483604981706,0.0054931640625,5.487903658148554,2642.34521484375,1,tarmac,1.6,0,2643.11181640625,0,0.009065836668014526,0.9997483604981706,0.0054931640625,2.6164004798752174,2643.11181640625,0,1000.0000000000041,0.25,0.0033391115858095264,0.0014557999494801011,0.08341113399470883,tarmac,1.6,4,0,10184.230224609375,100,1,7.000000000001515
2026-04-26T21:09:04.496Z,8,0.14,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,-25.596921920776367,0.47990596294403076,66.01811981201172,-0.7287508528407722,4.109198937077212e-9,0.684778938405561,-0.6847789384004246,0.0000038688306710986346,-0.7287508528353293,0.000002652288342055662,0.9999999999925161,0.00000281659975817386,-0.0006826358730904758,-0.004141510929912329,-0.00035686817136593163,-0.0005171074881218374,0,0.001337621477432549,0,0,0,0,1.4885876674622627e-9,17,0.017,0.004212535983175377,0.0007702899629127074,-0.8164960143666041,-46.78177561245945,-4.109198937077212e-9,-2.354397562741682e-7,0.000003868830671108286,0.00022166766910527064,0,0.000001776256460309104,0.9178177755958017,7.660808697595373e-7,0.3970019279507754,-23.21912535451603,1.574068972268737,63.77629393392926,-0.7086310722861018,-0.23327621393730213,0.6659010522605651,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,2458.9052734375,0,0.005105823278427124,0.9991807211426825,0.047607421875,5.447467867132929,2458.9052734375,1,tarmac,1.6,0,2459.689453125,0,0.00510445237159729,0.9991807211426825,0.047607421875,2.2812564369064674,2459.689453125,1,tarmac,1.6,0,2685.187255859375,0,0.009766250848770142,0.9993588252420994,0.047607421875,5.488697115179804,2685.187255859375,1,tarmac,1.6,0,2685.982421875,0,0.009764879941940308,0.9993588252420994,0.047607421875,2.6171939369064674,2685.982421875,0,1000.0000000000036,0.25,0.001070057025133013,0.000669706753646469,0.03837136475874061,tarmac,1.6,4,0,10289.764404296875,100,1,7.33333333333485
2026-04-26T21:09:04.514Z,9,0.157,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,-25.59694480895996,0.48034751415252686,66.01815032958984,-0.7287511244737547,-0.00022151974469247635,0.6847786135001889,-0.6847786301464344,-9.59067741160529e-7,-0.7287511424991754,-0.00016208951610881248,0.9999999754640412,0.00015099306562608457,0.010580184869468212,-0.07237955182790756,-0.010401185601949692,-0.02790071628987789,1.7921078033014681e-12,-0.028025928884744644,0,0,0,0,1.4445932531841448e-9,17,0.017,0.0738845348947064,0.014836609241950455,-0.8164964371502268,-46.781799836176674,0.0002215197465041755,0.012692146553497128,-9.590677646918821e-7,-0.000054950535183890796,1.7921078033014681e-12,-0.00004441202929864475,0.917817686023573,0.00010146699502285288,0.39700211958420906,-23.21921959138946,1.574729489229984,63.776383604169034,-0.70861905954699,-0.23334158645737085,0.6658909313666143,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,2449.000732421875,0,0.004903227090835571,0.9996783440986508,0.0054931640625,5.447559419867304,2449.000732421875,1,tarmac,1.6,0,2449.770263671875,0,0.004908710718154907,0.9996783440986508,0.00732421875,2.2813785072189674,2449.770263671875,1,tarmac,1.6,0,2642.34375,0,0.00906023383140564,0.9997482692945963,0.0054931640625,5.488788667914179,2642.34375,1,tarmac,1.6,0,2643.11083984375,0,0.009065806865692139,0.9997482692945963,0.0054931640625,2.6172854896408424,2643.11083984375,0,1000.0000000000032,0.25,0.003339023543475199,0.0014550132598342795,0.08336606009369253,tarmac,1.6,4,0,10184.2255859375,100,1,7.666666666668185
