timestamp_utc,sample_index,race_time_seconds,game_state,is_racing,is_paused,level_id,level_name,car_id,car_name,player_steer,player_throttle,player_brake,position_x,position_y,position_z,forward_x,forward_y,forward_z,right_x,right_y,right_z,up_x,up_y,up_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,vehicle_applied_throttle,vehicle_applied_brake,vehicle_applied_handbrake,vehicle_control_candidate_1dfc,vehicle_applied_steer,vehicle_frame_delta_ms,vehicle_frame_delta_seconds,speed_magnitude,planar_speed_magnitude,yaw_radians,yaw_degrees,pitch_radians,pitch_degrees,roll_radians,roll_degrees,yaw_rate,quat_x,quat_y,quat_z,quat_w,camera_position_x,camera_position_y,camera_position_z,camera_forward_x,camera_forward_y,camera_forward_z,camera_fov,camera_mode_index,camera_family,wheel_0_contact_flag,wheel_0_contact_ptr,wheel_0_contact_surface_44_candidate,wheel_0_contact_surface_48_candidate,wheel_0_contact_surface_4c_candidate,wheel_0_contact_surface_50_candidate,wheel_0_suspension_length_candidate,wheel_0_tire_force_multiplier_candidate,wheel_0_load_or_spin_candidate,wheel_0_rotation_or_phase_candidate,wheel_0_vertical_load_candidate,wheel_1_contact_flag,wheel_1_contact_ptr,wheel_1_contact_surface_44_candidate,wheel_1_contact_surface_48_candidate,wheel_1_contact_surface_4c_candidate,wheel_1_contact_surface_50_candidate,wheel_1_suspension_length_candidate,wheel_1_tire_force_multiplier_candidate,wheel_1_load_or_spin_candidate,wheel_1_rotation_or_phase_candidate,wheel_1_vertical_load_candidate,wheel_2_contact_flag,wheel_2_contact_ptr,wheel_2_contact_surface_44_candidate,wheel_2_contact_surface_48_candidate,wheel_2_contact_surface_4c_candidate,wheel_2_contact_surface_50_candidate,wheel_2_suspension_length_candidate,wheel_2_tire_force_multiplier_candidate,wheel_2_load_or_spin_candidate,wheel_2_rotation_or_phase_candidate,wheel_2_vertical_load_candidate,wheel_3_contact_flag,wheel_3_contact_ptr,wheel_3_contact_surface_44_candidate,wheel_3_contact_surface_48_candidate,wheel_3_contact_surface_4c_candidate,wheel_3_contact_surface_50_candidate,wheel_3_suspension_length_candidate,wheel_3_tire_force_multiplier_candidate,wheel_3_load_or_spin_candidate,wheel_3_rotation_or_phase_candidate,wheel_3_vertical_load_candidate,web_gear,web_engine_rpm,web_clutch,web_steer_state,web_steer_raw,web_steer_limit,web_steer_target,web_steer_speed_kph,web_speed_forward,web_speed_right,web_front_grip_scale,web_rear_grip_scale,web_inertia_roll_torque,web_inertia_pitch_torque,web_aero_drag_force,web_rolling_resistance_drag,web_brake_distance_scale,web_slip_long_avg,web_slip_lat_avg,web_slip_angle_deg,web_surface_type,web_surface_grip,web_wheel_contacts,web_forward_impulse,web_suspension_force,web_camera_fov_degrees,web_sim_steps,web_sim_backlog_ms,web_wheel_0_forward_impulse,web_wheel_0_suspension_force,web_wheel_0_angular_velocity,web_wheel_1_forward_impulse,web_wheel_1_suspension_force,web_wheel_1_angular_velocity,web_wheel_2_forward_impulse,web_wheel_2_suspension_force,web_wheel_2_angular_velocity,web_wheel_3_forward_impulse,web_wheel_3_suspension_force,web_wheel_3_angular_velocity
2026-04-27T20:53:11.534Z,0,0.014,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0029285470955073833,0.494600772857666,0.04279163479804993,-0.0007157220295711443,-0.04536847234230498,0.9989700643459253,-0.9999997383091479,-0.00007288874160991646,-0.000719770009926989,-0.000105468536684345,0.9989703180798503,0.04536840830171274,-1.646503022811885e-7,-0.1504247784614563,0.0027926419861614704,0.005148630123585463,-6.788527429080204e-8,0.00005985626557958312,0,0,0,0,0.000001301855644333603,18,0.018,0.1504506989829831,0.002792641991015247,-0.000716459814615386,-0.04105012356818699,0.045384050417020434,2.6003145461042148,-0.00007296387105942392,-0.0041805218686417215,-6.788527429080204e-8,-0.000044600805086629375,0.9997424819340883,0.022690063262211128,0.00035896544996293696,0.005693026704888594,2.1415394845636353,-3.9344404279173912,-0.0006429001518870333,-0.31937677685301546,0.9476275962034739,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4787.9345703125,0,-0.029226690530776978,0.9987434616185193,-0.0146484375,2.431606117404847,4787.9345703125,1,tarmac,1.6,0,4789.68701171875,0,-0.02932918071746826,0.9987434616185193,-0.0146484375,4.414259242474046,4789.68701171875,1,tarmac,1.6,0,3670.30615234375,0,0.07794848084449768,0.9990166221362325,-0.0146484375,2.827785316623597,3670.30615234375,1,tarmac,1.6,0,3672.271484375,0,0.07784485816955566,0.9990166221362325,-0.0146484375,4.067274379192796,3672.271484375,0,1000.0000000000006,0.25,0.000001301855644333603,0,1,1.4809813511172374e-52,0.010091917468970035,0.00964808595458598,0.00000987493094790772,0.9987434616185193,0.9990166221362325,-8.786349978401767e-15,2.9220401837822965e-9,0.000027925698030402148,84.33,0.08559043993604634,0.01050710940917196,0.00001974986189581544,0.0011315837324493401,tarmac,1.6,4,0,16920.19921875,100,2,1.0000000000154885,0,4787.9345703125,-0.0146484375,0,4789.68701171875,-0.0146484375,0,3670.30615234375,-0.0146484375,0,3672.271484375,-0.0146484375
2026-04-27T20:53:11.550Z,1,0.031,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0029278357978910208,0.49441155791282654,0.04287862777709961,-0.0007156610824190656,-0.045445032654434475,0.9989665844442709,-0.9999997382083141,-0.0000741957960762054,-0.0007197765537277206,-0.00010682938997442313,0.998966838039192,0.045444967658259026,5.768105211245711e-7,-0.14918935298919678,0.002791712060570717,0.004529417026787996,-6.0753777120226e-8,0.00008052551129367203,0,0,0,0,0.0000012633799953684604,16,0.016,0.14921547071901425,0.0027917121201596657,-0.0007164013002337588,-0.04104677094107894,0.045460689776421766,2.6047056579424974,-0.00007427253149404651,-0.004255502588361351,-6.0753777120226e-8,-0.00004526799323228196,0.9997416117042165,0.022728372823693225,0.0003589521580730889,0.005691154997459954,2.141460502385416,-3.934356646603511,-0.000642608421498111,-0.31940291632339485,0.9476187862735348,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4792.30810546875,0,-0.029528766870498657,0.9987489252378052,-0.0146484375,2.431361976779847,4792.30810546875,1,tarmac,1.6,0,4794.09814453125,0,-0.029632598161697388,0.9987489252378052,-0.0146484375,4.414015101849046,4794.09814453125,1,tarmac,1.6,0,3672.123291015625,0,0.07784479856491089,0.9990208980121954,-0.0146484375,2.827541175998597,3672.123291015625,1,tarmac,1.6,0,3674.1298828125,0,0.07773983478546143,0.9990208980121954,-0.0146484375,4.067030238567796,3674.1298828125,0,1000.0000000000006,0.25,0.0000012633799953684604,0,1,1.134325585410258e-52,0.01008855343166751,0.00961430826368064,0.000009118863118097759,0.9987489252378052,0.9990208980121954,-7.605923389872667e-15,2.4917211720720955e-9,0.00002773050196282272,84.33,0.08559043993604634,0.01043955402736128,0.000018237726236195518,0.0010449447411331606,tarmac,1.6,4,0,16932.659423828125,100,1,0.3333333333488224,0,4792.30810546875,-0.0146484375,0,4794.09814453125,-0.0146484375,0,3672.123291015625,-0.0146484375,0,3674.1298828125,-0.0146484375
2026-04-27T20:53:11.567Z,2,0.047,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.002926981309428811,0.49424511194229126,0.042959704995155334,-0.0007155862383064712,-0.04551042700252589,0.9989636074304126,-0.9999997380839639,-0.00007580295890926383,-0.0007197818524746042,-0.00010848197674068587,0.9989638608518125,0.04551036083906103,0.0000012107411748729646,-0.1477634608745575,0.002790782367810607,0.003869060892611742,-5.1748205720514306e-8,0.00009778836829354987,0,0,0,0,0.0000012260414736798572,17,0.017,0.14778981303634314,0.002790782630442,-0.0007163285134597703,-0.04104260056612502,0.04552615185468107,2.6084563587449106,-0.0000758815826421743,-0.004347694428169753,-5.1748205720514306e-8,-0.000046083175573844775,0.999740867220875,0.022761095106227532,0.00035893503452829147,0.005688827627236496,2.141392800144048,-3.934277898063866,-0.000642241109179024,-0.31942638691815883,0.9476108752366492,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4796.0224609375,0,-0.02979952096939087,0.998757372019185,-0.0146484375,2.431117836154847,4796.0224609375,1,tarmac,1.6,0,4797.85888671875,0,-0.029905229806900024,0.998757372019185,-0.0146484375,4.413770961224046,4797.85888671875,1,tarmac,1.6,0,3673.728271484375,0,0.07774856686592102,0.9990275085367535,-0.0146484375,2.827297035373597,3673.728271484375,1,tarmac,1.6,0,3675.78515625,0,0.07764169573783875,0.9990275085367535,-0.0146484375,4.066786097942796,3675.78515625,0,1000.0000000000006,0.25,0.0000012260414736798572,0,1,8.688121107977863e-53,0.010085190839807264,0.009568741667387363,0.00000848300355504939,0.998757372019185,0.9990275085367535,-6.711521132352374e-15,2.1563405362388717e-9,0.00002746826671756332,84.33,0.08559043993604634,0.010348420834774726,0.00001696600711009878,0.0009720806025043372,tarmac,1.6,4,0,16943.394775390625,100,1,0.6666666666821572,0,4796.0224609375,-0.0146484375,0,4797.85888671875,-0.0146484375,0,3673.728271484375,-0.0146484375,0,3675.78515625,-0.0146484375
2026-04-27T20:53:11.584Z,3,0.064,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.002926012733951211,0.49410414695739746,0.043034628033638,-0.0007155013592493139,-0.04556416978301893,0.9989611576481786,-0.9999997379384876,-0.00007765065478426766,-0.0007197870045869541,-0.00011036648528004177,0.9989614108674869,0.04556410228325466,0.000001727783342175826,-0.14618058502674103,0.0027898529078811407,0.003179753664880991,-4.193738689650672e-8,0.00011151296348543838,0,0,0,0,0.0000011898064720778483,16,0.016,0.14620720475063162,0.002789853442897697,-0.0007162453028517236,-0.04103783294947323,0.04557995044372969,2.611538790841155,-0.00007773138560021444,-0.004453680330596269,-4.193738689650672e-8,-0.00004701649733625751,0.9997402545729258,0.022787987092007776,0.00035891531757151326,0.005686119504745773,2.1413357805119433,-3.9342045018926797,-0.000641809692790193,-0.31944638316785157,0.9476041348375894,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4799.037109375,0,-0.030035316944122314,0.9987685433587529,-0.010986328125,2.430934730686097,4799.037109375,1,tarmac,1.6,0,4800.92333984375,0,-0.030143320560455322,0.9987685433587529,-0.010986328125,4.413587855755296,4800.92333984375,1,tarmac,1.6,0,3675.08837890625,0,0.0776619017124176,0.9990362513242413,-0.0146484375,2.827052894748597,3675.08837890625,1,tarmac,1.6,0,3677.20068359375,0,0.07755273580551147,0.9990362513242413,-0.0146484375,4.066541957317796,3677.20068359375,0,1000.0000000000006,0.25,0.0000011898064720778483,0,1,6.654478163744315e-53,0.01008182968696489,0.009512667355083689,0.00000798141219264808,0.9987685433587529,0.9990362513242413,-6.078724967686358e-15,1.9088751720282e-9,0.00002714727117342465,84.33,0.08559043993604634,0.012433537835167378,0.00001596282438529616,0.0009146024663082988,tarmac,1.6,4,0,16952.24951171875,100,1,1.5491080640472887e-11,0,4799.037109375,-0.010986328125,0,4800.92333984375,-0.010986328125,0,3675.08837890625,-0.0146484375,0,3677.20068359375,-0.0146484375
2026-04-27T20:53:11.600Z,4,0.08,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.002926012733951211,0.49410414695739746,0.043034628033638,-0.0007155013592493139,-0.04556416978301893,0.9989611576481786,-0.9999997379384876,-0.00007765065478426766,-0.0007197870045869541,-0.00011036648528004177,0.9989614108674869,0.04556410228325466,0.000001727783342175826,-0.14618058502674103,0.0027898529078811407,0.003179753664880991,-4.193738689650672e-8,0.00011151296348543838,0,0,0,0,0.0000011898064720778483,16,0.016,0.14620720475063162,0.002789853442897697,-0.0007162453028517236,-0.04103783294947323,0.04557995044372969,2.611538790841155,-0.00007773138560021444,-0.004453680330596269,-4.193738689650672e-8,-0.00004701649733625751,0.9997402545729258,0.022787987092007776,0.00035891531757151326,0.005686205005002727,2.1413563639890163,-3.934202538694028,-0.0006418291719991602,-0.3194515254999195,0.9476024012797184,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4799.037109375,0,-0.030035316944122314,0.9987685433587529,-0.010986328125,2.430934730686097,4799.037109375,1,tarmac,1.6,0,4800.92333984375,0,-0.030143320560455322,0.9987685433587529,-0.010986328125,4.413587855755296,4800.92333984375,1,tarmac,1.6,0,3675.08837890625,0,0.0776619017124176,0.9990362513242413,-0.0146484375,2.827052894748597,3675.08837890625,1,tarmac,1.6,0,3677.20068359375,0,0.07755273580551147,0.9990362513242413,-0.0146484375,4.066541957317796,3677.20068359375,0,1000.0000000000006,0.25,0.0000011898064720778483,0,1,6.654478163744315e-53,0.01008182968696489,0.009512667355083689,0.00000798141219264808,0.9987685433587529,0.9990362513242413,-6.078724967686358e-15,1.9088751720282e-9,0.00002714727117342465,84.33,0.08559043993604634,0.012433537835167378,0.00001596282438529616,0.0009146024663082988,tarmac,1.6,4,0,16952.24951171875,100,0,16.00000000001549,0,4799.037109375,-0.010986328125,0,4800.92333984375,-0.010986328125,0,3675.08837890625,-0.0146484375,0,3677.20068359375,-0.0146484375
2026-04-27T20:53:11.617Z,5,0.097,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0029238639399409294,0.49390578269958496,0.04316547513008118,-0.0007153105298564808,-0.04563573488562045,0.9989578910205852,-0.999999737602045,-0.00008180868814181102,-0.0007197938453934525,-0.00011457175567398116,0.9989581437721943,0.04563566439228088,0.000002366233275097329,-0.14268819987773895,0.002787994686514139,0.001761405379511416,-1.9713013443833916e-8,0.00012742973922286183,0,0,0,0,0.000001120517537231915,18,0.018,0.1427154347094969,0.0027879956906514372,-0.0007160566166310268,-0.04102702202537503,0.045651590067233676,2.61564343891384,-0.0000818940097429949,-0.004692181125676852,-1.9713013443833916e-8,-0.00004910790662781203,0.9997394376029717,0.022823796842689953,0.00035886960173613227,0.005679986800777307,2.141265596576599,-3.9340733227728877,-0.0006408264099105908,-0.3194771714519097,0.947593755922125,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4802.8505859375,0,-0.030390113592147827,0.9985373507195342,-0.010986328125,2.430568519748597,4802.8505859375,1,tarmac,1.6,0,4804.84765625,0,-0.03050363063812256,0.9985373507195342,-0.010986328125,4.413221644817796,4804.84765625,1,tarmac,1.6,0,3676.96533203125,0,0.07752496004104614,0.9988553179544181,-0.010986328125,2.826686683811097,3676.96533203125,1,tarmac,1.6,0,3679.199951171875,0,0.07741016149520874,0.9988553179544181,-0.010986328125,4.066175746380296,3679.199951171875,0,1000.0000000000006,0.25,0.000001120517537231915,0,1,3.9038244575726604e-53,0.010075111627769865,0.009375014534795938,0.000007388853056423478,0.9985373507195342,0.9988553179544181,-5.487203389544113e-15,1.6359578439967493e-9,0.000026367285636835372,84.33,0.08559043993604634,0.012158232194591875,0.000014777706112846956,0.0008467001910891737,tarmac,1.6,4,0,16963.863525390625,100,2,0.6666666666821572,0,4802.8505859375,-0.010986328125,0,4804.84765625,-0.010986328125,0,3676.96533203125,-0.010986328125,0,3679.199951171875,-0.010986328125
2026-04-27T20:53:11.634Z,6,0.114,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0029227465856820345,0.49385058879852295,0.04322141408920288,-0.0007152098946365981,-0.04565355255181056,0.9989570769628722,-0.9999997374204843,-0.00008399013506130649,-0.0007197948455083719,-0.0001167637316204984,0.9989573294616023,0.0456534804935472,0.0000024845885491231456,-0.1408533751964569,0.0027870656922459602,0.0010545103577896953,-8.53777670783984e-9,0.00012971021351404488,0,0,0,0,0.000001087401239269486,17,0.017,0.14088094635393367,0.002787066799715197,-0.0007159564599182056,-0.04102128346844047,0.045669426323438685,2.6166653811167007,-0.00008407780030871077,-0.0048173031084328575,-8.53777670783984e-9,-0.000050201557530748005,0.9997392339811616,0.022832712256813933,0.0003588447595555729,0.0056767339233443105,2.1412529796134825,-3.934015927055798,-0.0006403013460699124,-0.3194875298668045,0.9475902639188492,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4803.63330078125,0,-0.030505448579788208,0.9985546766960282,-0.010986328125,2.430385414279847,4803.63330078125,1,tarmac,1.6,0,4805.68505859375,0,-0.030621975660324097,0.9985546766960282,-0.010986328125,4.413038539349046,4805.68505859375,1,tarmac,1.6,0,3677.44921875,0,0.07747748494148254,0.9988688774142829,-0.010986328125,2.826503578342347,3677.44921875,1,tarmac,1.6,0,3679.74560546875,0,0.07735961675643921,0.9988688774142829,-0.010986328125,4.065992640911546,3679.74560546875,0,1000.0000000000006,0.25,0.000001087401239269486,0,1,2.9900497800559036e-53,0.01007175452414268,0.0092967684605521,0.000007300120374769261,0.9985546766960282,0.9988688774142829,-5.503265499088054e-15,1.5969013635848113e-9,0.00002592898713026213,84.33,0.08559043993604634,0.0120017400461042,0.000014600240749538522,0.0008365321747640386,tarmac,1.6,4,0,16966.51318359375,100,1,1.000000000015492,0,4803.63330078125,-0.010986328125,0,4805.68505859375,-0.010986328125,0,3677.44921875,-0.010986328125,0,3679.74560546875,-0.010986328125
2026-04-27T20:53:11.650Z,7,0.131,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.002921641804277897,0.49382519721984863,0.04327110946178436,-0.00071511041239224,-0.045659669717772675,0.9989567974534044,-0.9999997372361477,-0.00008615591307854955,-0.0007197949669650374,-0.00011893163546676045,0.9989570496965435,0.045659596109071436,0.0000024692085389688145,-0.1390094757080078,0.0027861371636390686,0.00036286163958720863,2.689325429017231e-9,0.00012828373291995376,0,0,0,0,0.0000010552636758241852,16,0.016,0.13903739390180908,0.0027861382578044406,-0.0007158570741619011,-0.04101558908406051,0.045675549875082065,2.617016234781497,-0.00008624586301393255,-0.004941523951161781,2.689325429017231e-9,-0.00005128526417792731,0.9997391640305605,0.022835772847659648,0.0003588199379856981,0.005673488311328969,2.141254665199885,-3.93396396916793,-0.0006397761343485243,-0.319494245667254,0.9475879999620143,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4803.6767578125,0,-0.030578255653381348,0.9985732762037166,-0.010986328125,2.430202308811097,4803.6767578125,1,tarmac,1.6,0,4805.783203125,0,-0.030697911977767944,0.9985732762037166,-0.010986328125,4.412855433880296,4805.783203125,1,tarmac,1.6,0,3677.62158203125,0,0.07744526863098145,0.9988834335507347,-0.010986328125,2.826320472873597,3677.62158203125,1,tarmac,1.6,0,3679.9775390625,0,0.07732433080673218,0.9988834335507347,-0.010986328125,4.065809535442796,3679.9775390625,0,1000.0000000000006,0.25,0.0000010552636758241852,0,1,2.2901638596658017e-53,0.010068398567626634,0.009214614186858549,0.000007339590590498342,0.9985732762037166,0.9988834335507347,-5.713503182915351e-15,1.614216265832481e-9,0.000025472750544673462,84.33,0.08559043993604634,0.011837431498717098,0.000014679181180996683,0.0008410551283185636,tarmac,1.6,4,0,16967.05908203125,100,1,0.33333333334882587,0,4803.6767578125,-0.010986328125,0,4805.783203125,-0.010986328125,0,3677.62158203125,-0.010986328125,0,3679.9775390625,-0.010986328125
2026-04-27T20:53:11.667Z,8,0.147,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.002921641804277897,0.49382519721984863,0.04327110946178436,-0.00071511041239224,-0.045659669717772675,0.9989567974534044,-0.9999997372361477,-0.00008615591307854955,-0.0007197949669650374,-0.00011893163546676045,0.9989570496965435,0.045659596109071436,0.0000024692085389688145,-0.1390094757080078,0.0027861371636390686,0.00036286163958720863,2.689325429017231e-9,0.00012828373291995376,0,0,0,0,0.0000010552636758241852,16,0.016,0.13903739390180908,0.0027861382578044406,-0.0007158570741619011,-0.04101558908406051,0.045675549875082065,2.617016234781497,-0.00008624586301393255,-0.004941523951161781,2.689325429017231e-9,-0.00005128526417792731,0.9997391640305605,0.022835772847659648,0.0003588199379856981,0.005673497108608365,2.1412740968297004,-3.933961059604462,-0.0006397775672986666,-0.31949918625610835,0.9475863341492157,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4803.6767578125,0,-0.030578255653381348,0.9985732762037166,-0.010986328125,2.430202308811097,4803.6767578125,1,tarmac,1.6,0,4805.783203125,0,-0.030697911977767944,0.9985732762037166,-0.010986328125,4.412855433880296,4805.783203125,1,tarmac,1.6,0,3677.62158203125,0,0.07744526863098145,0.9988834335507347,-0.010986328125,2.826320472873597,3677.62158203125,1,tarmac,1.6,0,3679.9775390625,0,0.07732433080673218,0.9988834335507347,-0.010986328125,4.065809535442796,3679.9775390625,0,1000.0000000000006,0.25,0.0000010552636758241852,0,1,2.2901638596658017e-53,0.010068398567626634,0.009214614186858549,0.000007339590590498342,0.9985732762037166,0.9988834335507347,-5.713503182915351e-15,1.614216265832481e-9,0.000025472750544673462,84.33,0.08559043993604634,0.011837431498717098,0.000014679181180996683,0.0008410551283185636,tarmac,1.6,4,0,16967.05908203125,100,0,16.333333333348826,0,4803.6767578125,-0.010986328125,0,4805.783203125,-0.010986328125,0,3677.62158203125,-0.010986328125,0,3679.9775390625,-0.010986328125
2026-04-27T20:53:11.684Z,9,0.164,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0029195824172347784,0.4938613772392273,0.04335302114486694,-0.0007149260535260413,-0.045638690898327734,0.9989577562508962,-0.9999997368804318,-0.00009020622684386208,-0.0007197929592314461,-0.00012296261834496034,0.9989580080043022,0.045638614399113306,0.000002065938588202698,-0.1354384422302246,0.0027842808049172163,-0.0009381124982610345,2.3022632689162492e-8,0.00011522782006068155,0,0,0,0,9.938099034709636e-7,17,0.017,0.13546705820094648,0.0027842815713811546,-0.0007156718359650673,-0.04100497571717732,0.04565454916308329,2.6158129826171974,-0.0000903003188080841,-0.005173827156389027,2.3022632689162492e-8,-0.000053306102671036225,0.9997394036867344,0.02282527450674599,0.00035877324817514445,0.0056673908080981765,2.1413053835482714,-3.933874566845877,-0.0006387882760804077,-0.3194984534154311,0.9475865819093716,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4801.66259765625,0,-0.030597835779190063,0.9983521808225752,-0.00732421875,2.429958168186097,4801.66259765625,1,tarmac,1.6,0,4803.86767578125,0,-0.030723541975021362,0.9983521808225752,-0.00732421875,4.412611293255296,4803.86767578125,1,tarmac,1.6,0,3677.0498046875,0,0.07742801308631897,0.9987104023828849,-0.00732421875,2.826076332248597,3677.0498046875,1,tarmac,1.6,0,3679.51806640625,0,0.07730087637901306,0.9987104023828849,-0.00732421875,4.065565394817796,3679.51806640625,0,1000.0000000000006,0.25,9.938099034709636e-7,0,1,1.3435159703314455e-53,0.010061690061773619,0.009045782136841183,0.000007777534051274981,0.9983521808225752,0.9987104023828849,-6.7408744620483714e-15,1.8125996466568394e-9,0.00002454787048716929,84.33,0.08559043993604634,0.013697033023682366,0.000015555068102549962,0.000891239752242801,tarmac,1.6,4,0,16962.09814453125,100,2,1.549455008742484e-11,0,4801.66259765625,-0.00732421875,0,4803.86767578125,-0.00732421875,0,3677.0498046875,-0.00732421875,0,3679.51806640625,-0.00732421875
