timestamp_utc,sample_index,race_time_seconds,game_state,is_racing,is_paused,level_id,level_name,car_id,car_name,player_steer,player_throttle,player_brake,position_x,position_y,position_z,forward_x,forward_y,forward_z,right_x,right_y,right_z,up_x,up_y,up_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,vehicle_applied_throttle,vehicle_applied_brake,vehicle_applied_handbrake,vehicle_control_candidate_1dfc,vehicle_applied_steer,vehicle_frame_delta_ms,vehicle_frame_delta_seconds,speed_magnitude,planar_speed_magnitude,yaw_radians,yaw_degrees,pitch_radians,pitch_degrees,roll_radians,roll_degrees,yaw_rate,quat_x,quat_y,quat_z,quat_w,camera_position_x,camera_position_y,camera_position_z,camera_forward_x,camera_forward_y,camera_forward_z,camera_fov,camera_mode_index,camera_family,wheel_0_contact_flag,wheel_0_contact_ptr,wheel_0_contact_surface_44_candidate,wheel_0_contact_surface_48_candidate,wheel_0_contact_surface_4c_candidate,wheel_0_contact_surface_50_candidate,wheel_0_suspension_length_candidate,wheel_0_tire_force_multiplier_candidate,wheel_0_load_or_spin_candidate,wheel_0_rotation_or_phase_candidate,wheel_0_vertical_load_candidate,wheel_1_contact_flag,wheel_1_contact_ptr,wheel_1_contact_surface_44_candidate,wheel_1_contact_surface_48_candidate,wheel_1_contact_surface_4c_candidate,wheel_1_contact_surface_50_candidate,wheel_1_suspension_length_candidate,wheel_1_tire_force_multiplier_candidate,wheel_1_load_or_spin_candidate,wheel_1_rotation_or_phase_candidate,wheel_1_vertical_load_candidate,wheel_2_contact_flag,wheel_2_contact_ptr,wheel_2_contact_surface_44_candidate,wheel_2_contact_surface_48_candidate,wheel_2_contact_surface_4c_candidate,wheel_2_contact_surface_50_candidate,wheel_2_suspension_length_candidate,wheel_2_tire_force_multiplier_candidate,wheel_2_load_or_spin_candidate,wheel_2_rotation_or_phase_candidate,wheel_2_vertical_load_candidate,wheel_3_contact_flag,wheel_3_contact_ptr,wheel_3_contact_surface_44_candidate,wheel_3_contact_surface_48_candidate,wheel_3_contact_surface_4c_candidate,wheel_3_contact_surface_50_candidate,wheel_3_suspension_length_candidate,wheel_3_tire_force_multiplier_candidate,wheel_3_load_or_spin_candidate,wheel_3_rotation_or_phase_candidate,wheel_3_vertical_load_candidate,web_gear,web_engine_rpm,web_clutch,web_steer_state,web_steer_raw,web_steer_limit,web_steer_target,web_steer_speed_kph,web_speed_forward,web_speed_right,web_front_grip_scale,web_rear_grip_scale,web_inertia_roll_torque,web_inertia_pitch_torque,web_aero_drag_force,web_rolling_resistance_drag,web_brake_distance_scale,web_slip_long_avg,web_slip_lat_avg,web_slip_angle_deg,web_surface_type,web_surface_grip,web_wheel_contacts,web_forward_impulse,web_suspension_force,web_camera_fov_degrees,web_sim_steps,web_sim_backlog_ms,web_wheel_0_forward_impulse,web_wheel_0_suspension_force,web_wheel_0_angular_velocity,web_wheel_1_forward_impulse,web_wheel_1_suspension_force,web_wheel_1_angular_velocity,web_wheel_2_forward_impulse,web_wheel_2_suspension_force,web_wheel_2_angular_velocity,web_wheel_3_forward_impulse,web_wheel_3_suspension_force,web_wheel_3_angular_velocity,web_input_throttle_raw,web_input_brake_raw,web_input_steer_raw,web_input_handbrake_raw,web_input_reset_raw,web_input_version_raw
2026-04-28T08:58:06.816Z,0,0.013,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008443628903478384,0.4952113926410675,0.12040258944034576,-0.00019095666243345387,-0.0450854375436704,0.9989831164023989,-0.9999999771509654,-0.000087384660353429,-0.00019509482244183584,-0.00009609173575792855,0.9989831308312553,0.04508541982682861,-0.0000030891428650647867,-0.13561303913593292,0.015321980230510235,-0.000976738054305315,-1.915901881588411e-9,-0.000003111914111286751,0,0,0,0,0,17,0.017,0.13647585673448262,0.015321980541919184,-0.00019115103846336102,-0.010952147753493452,0.04510072570194524,2.5840812356986596,-0.00008747360934697433,-0.005011868634357738,-1.915901881588411e-9,-0.0000458807644083094,0.9997457457254595,0.02254844738175582,0.0000965374162695621,0.0015082359217351287,2.1425086898107595,-3.8565831979175123,-0.00014231410516121298,-0.3194847715999475,0.9475913995295784,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4767.732421875,0,-0.02864992618560791,0.9996142885333081,-0.05003392696380615,5.926703367625372,4767.732421875,1,tarmac,1.6,0,4769.8330078125,0,-0.02877447009086609,0.9996142885333081,-0.05003392696380615,5.927576009427206,4769.8330078125,1,tarmac,1.6,0,3663.7158203125,0,0.07811617851257324,0.9996981388521542,-0.049681663513183594,5.92095131078829,3663.7158203125,1,tarmac,1.6,0,3666.076416015625,0,0.07799023389816284,0.9996981388521542,-0.049681663513183594,5.921833459530966,3666.076416015625,0,1000,0.25,0,0,1,0,0.055369751954261304,0.02143103148237735,0.000011986513433413928,0.9996142885333081,0.9996981388521542,-1.5671764902854486e-14,4.3053037904669366e-9,0.000137786776222546,84.33,0.08559043993604634,0.003210426696617752,0.000023973026866827857,0.0013735532613598379,tarmac,1.6,4,0,16867.357666015625,100,1,1.333333333333863,0,4767.732421875,-0.05003392696380615,0,4769.8330078125,-0.05003392696380615,0,3663.7158203125,-0.049681663513183594,0,3666.076416015625,-0.049681663513183594,0,0,0,0,0,0
2026-04-28T08:58:06.833Z,1,0.03,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008443338447250426,0.4952411651611328,0.12064836919307709,-0.00019095847951037053,-0.045067314089975,0.998983934172905,-0.9999999771546065,-0.0000873466492027922,-0.00019509318153703708,-0.00009605022494656813,0.9989839486054212,0.04506729638081114,-0.0000030655173759441823,-0.1355801224708557,0.015316874720156193,-0.001073368126526475,-1.8385333255821479e-9,-0.000002458603830746142,0,0,0,0,0,16,0.016,0.13644257498963655,0.015316875026922321,-0.0001911527009116906,-0.010952243004766394,0.045082583807804805,2.5830417817320392,-0.00008743548792965145,-0.005009684438036081,-1.8385333255821479e-9,-0.0000458608694810978,0.9997459502209713,0.022539378741885347,0.00009653744057729852,0.0015082478676703569,2.1425173392152823,-3.8563358211819634,-0.00014232449549823718,-0.31947985483705155,0.9475930572228959,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4766.8466796875,0,-0.028602927923202515,0.999612518309966,-0.04991769790649414,5.925871405993597,4766.8466796875,1,tarmac,1.6,0,4768.94775390625,0,-0.028727442026138306,0.999612518309966,-0.04991769790649414,5.926744047795431,4768.94775390625,1,tarmac,1.6,0,3663.577392578125,0,0.07812553644180298,0.9996967534599733,-0.04953145980834961,5.920125786458151,3663.577392578125,1,tarmac,1.6,0,3665.93701171875,0,0.07799965143203735,0.9996967534599733,-0.04953145980834961,5.9210079352008265,3665.93701171875,0,1000,0.25,0,0,1,0,0.055351303411919364,0.021420573356093906,0.000011950403146341914,0.999612518309966,0.9996967534599733,-1.556297249430309e-14,4.279402750881622e-9,0.00013765233171478066,84.33,0.08559043993604634,0.003222631992072832,0.00002390080629268383,0.0013694153272697442,tarmac,1.6,4,0,16865.308837890625,100,1,0.666666666667197,0,4766.8466796875,-0.04991769790649414,0,4768.94775390625,-0.04991769790649414,0,3663.577392578125,-0.04953145980834961,0,3665.93701171875,-0.04953145980834961,0,0,0,0,0,0
2026-04-28T08:58:06.849Z,2,0.046,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008442985126748681,0.4952707588672638,0.1208934634923935,-0.00019095991747424543,-0.04504794154975183,0.9989848079407614,-0.9999999771571814,-0.00008732072552873203,-0.00019509158748231924,-0.00009602055265132014,0.9989848223758062,0.04504792384597134,-0.0000030403527944145026,-0.1355830430984497,0.0153117710724473,-0.00114592129830271,-1.9757238067796834e-9,-0.0000017539011878398014,0,0,0,0,0,18,0.018,0.13644490433304884,0.015311771374298242,-0.00019115397314399142,-0.010952315898307792,0.045063191572620856,2.581930688500674,-0.00008740946143573559,-0.0050081932297791785,-1.9757238067796834e-9,-0.00004584695693681956,0.9997461687190591,0.022529685087755814,0.0000965373804460785,0.0015082419743834533,2.1425238021952597,-3.8560879238049264,-0.00014233212312699182,-0.31947455502877936,0.9475948440292032,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4765.9501953125,0,-0.02855360507965088,0.9996110927193175,-0.04982650279998779,5.925040964280264,4765.9501953125,1,tarmac,1.6,0,4768.04931640625,0,-0.02867799997329712,0.9996110927193175,-0.04982650279998779,5.925913606082098,4768.04931640625,1,tarmac,1.6,0,3663.468017578125,0,0.0781334638595581,0.9996956377803354,-0.049413442611694336,5.919302229081289,3663.468017578125,1,tarmac,1.6,0,3665.826416015625,0,0.07800766825675964,0.9996956377803354,-0.049413442611694336,5.920184377823965,3665.826416015625,0,1000,0.25,0,0,1,0,0.05533286088604281,0.021411544316313015,0.000011919768881885185,0.9996110927193175,0.9996956377803354,-1.5470328662755274e-14,4.257490799560159e-9,0.00013753631162709794,84.33,0.08559043993604634,0.0032317967381583386,0.00002383953776377037,0.0013659048991480282,tarmac,1.6,4,0,16863.2939453125,100,1,2.0000000000005294,0,4765.9501953125,-0.04982650279998779,0,4768.04931640625,-0.04982650279998779,0,3663.468017578125,-0.049413442611694336,0,3665.826416015625,-0.049413442611694336,0,0,0,0,0,0
2026-04-28T08:58:06.866Z,3,0.063,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008442578837275505,0.4952996075153351,0.12113794684410095,-0.00019096078650480955,-0.04502776535178921,0.9989857175562634,-0.9999999771587661,-0.00008730641114498616,-0.00019508987096884735,-0.00009600231871743224,0.9989857319927122,0.04502774765119854,-0.0000030163182600517757,-0.13562023639678955,0.015306669287383556,-0.0011938326060771942,-1.872732635632701e-9,-0.000001078585910363472,0,0,0,0,0,16,0.016,0.13648129049101415,0.015306669584580013,-0.00019115466900370909,-0.010952355768132747,0.04504299488069188,2.580773503293018,-0.00008739505292888808,-0.005007367683147731,-1.872732635632701e-9,-0.000045838807362209176,0.9997463961810191,0.02251958930459646,0.00009653714655745468,0.0015082186567454453,2.1425283812574225,-3.855840590203439,-0.00014233680527299373,-0.3194689862532784,0.947596721481526,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4765.0625,0,-0.0285031795501709,0.9996100243157358,-0.04976034164428711,5.924211625252859,4765.0625,1,tarmac,1.6,0,4767.16162109375,0,-0.02862757444381714,0.9996100243157358,-0.04976034164428711,5.925084267054693,4767.16162109375,1,tarmac,1.6,0,3663.392578125,0,0.07813972234725952,0.9996948016384019,-0.049329400062561035,5.91848007241358,3663.392578125,1,tarmac,1.6,0,3665.750732421875,0,0.07801395654678345,0.9996948016384019,-0.0493311882019043,5.919362191353933,3665.750732421875,0,1000,0.25,0,0,1,0,0.05531442443690081,0.021403964265263635,0.00001189236469202465,0.9996100243157358,0.9996948016384019,-1.5388088300073318e-14,4.237936902425483e-9,0.0001374389483091062,84.33,0.08559043993604634,0.003237930885988751,0.0000237847293840493,0.001362764610309841,tarmac,1.6,4,0,16861.367431640625,100,1,1.333333333333863,0,4765.0625,-0.04976034164428711,0,4767.16162109375,-0.04976034164428711,0,3663.392578125,-0.049329400062561035,0,3665.750732421875,-0.0493311882019043,0,0,0,0,0,0
2026-04-28T08:58:06.883Z,4,0.081,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008442113758064806,0.49532729387283325,0.12138228118419647,-0.00019096121452761845,-0.045007230922177524,0.9989866429029631,-0.9999999771592404,-0.0000873046166246785,-0.0001950882432627771,-0.00009599652748654763,0.9989866573396373,0.045007213222382596,-0.0000029906059353379533,-0.1356896162033081,0.015301569364964962,-0.0012169256806373596,-2.0191914806844125e-9,-3.445160245973966e-7,0,0,0,0,0,16,0.016,0.1365496612202887,0.01530156965721354,-0.00019115492039691563,-0.010952370171902481,0.045022439612118416,2.5795957731570005,-0.00008739317563550958,-0.0050072601221602345,-2.0191914806844125e-9,-0.00004583689983420611,0.9997466275764377,0.022509314275650782,0.00009653682421671374,0.0015081770218083315,2.1425312400357974,-3.8555934039684994,-0.00014233845173244119,-0.31946328377360206,0.9475986439734663,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4764.2001953125,0,-0.028452664613723755,0.999609313226567,-0.04971921443939209,5.923382971678869,4764.2001953125,1,tarmac,1.6,0,4766.29931640625,0,-0.028577059507369995,0.999609313226567,-0.04971921443939209,5.924255613480703,4766.29931640625,1,tarmac,1.6,0,3663.348388671875,0,0.07814434170722961,0.9996942451338351,-0.04928112030029297,5.917658720408575,3663.348388671875,1,tarmac,1.6,0,3665.708251953125,0,0.07801851630210876,0.9996942451338351,-0.04928112030029297,5.918540839348928,3665.708251953125,0,1000,0.25,0,0,1,0,0.055295994119651574,0.021397820758880613,0.000011870658173355193,0.999609313226567,0.9996942451338351,-1.532258625246486e-14,4.2224804468318145e-9,0.00013736006224251225,84.33,0.08559043993604634,0.003241028213531493,0.000023741316346710385,0.001360277226495882,tarmac,1.6,4,0,16859.55615234375,100,1,0.666666666667197,0,4764.2001953125,-0.04971921443939209,0,4766.29931640625,-0.04971921443939209,0,3663.348388671875,-0.04928112030029297,0,3665.708251953125,-0.04928112030029297,0,0,0,0,0,0
2026-04-28T08:58:06.900Z,5,0.097,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008441589889116585,0.4953533411026001,0.12162640690803528,-0.0001909610467390293,-0.044986697513622616,0.9989875677808491,-0.9999999771587648,-0.0000873139173198648,-0.0001950865190418413,-0.00009600181611791078,0.9989875822166648,0.04498667981251383,-0.000002967565251310589,-0.13578873872756958,0.015296471305191517,-0.001215465017594397,-1.7967188847833881e-9,3.0873951573084923e-7,0,0,0,0,0,17,0.017,0.13664758910577654,0.015296471593050176,-0.00019115457546415722,-0.010952350408711209,0.0450018853846722,2.5784181026731803,-0.00008740240484650207,-0.00500778891699834,-1.7967188847833881e-9,-0.00004584053748562182,0.999746858854315,0.022499039764236842,0.00009653632876208071,0.0015081183364525387,2.1425323331904313,-3.855346475699311,-0.00014233736494872473,-0.3194575465700286,0.947600578133811,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4763.375,0,-0.02840280532836914,0.999608958753522,-0.049703121185302734,5.922554586325781,4763.375,1,tarmac,1.6,0,4765.47607421875,0,-0.02852723002433777,0.999608958753522,-0.049703121185302734,5.923427228127615,4765.47607421875,1,tarmac,1.6,0,3663.3359375,0,0.078147292137146,0.9996939677201476,-0.049266815185546875,5.916837606822149,3663.3359375,1,tarmac,1.6,0,3665.69482421875,0,0.07802152633666992,0.9996939677201476,-0.049266815185546875,5.9177197257625025,3665.69482421875,0,1000,0.25,0,0,1,0,0.055277569984447265,0.021393077872346844,0.000011851779503035278,0.999608958753522,0.9996939677201476,-1.526660872716917e-14,4.209060562723604e-9,0.00013729917639509204,84.33,0.08559043993604634,0.003241070758378012,0.000023703559006070555,0.0013581138902327994,tarmac,1.6,4,0,16857.8818359375,100,1,1.0000000000005318,0,4763.375,-0.049703121185302734,0,4765.47607421875,-0.049703121185302734,0,3663.3359375,-0.049266815185546875,0,3665.69482421875,-0.049266815185546875,0,0,0,0,0,0
2026-04-28T08:58:06.916Z,6,0.113,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008441011887043715,0.4953773617744446,0.12187077105045319,-0.0001909604228782816,-0.04496661055714851,0.9989884721402539,-0.9999999771572662,-0.00008733470007559967,-0.00019508489777176024,-0.0000960186652170345,0.9989884865741205,0.04496659285251694,-0.000002943726258308743,-0.13591451942920685,0.015291375108063221,-0.001190389972180128,-1.8602328566430515e-9,9.987627436203184e-7,0,0,0,0,0,17,0.017,0.13677201012280715,0.015291375391410013,-0.00019115377792426461,-0.010952304713041369,0.044981778080375165,2.577266038999575,-0.00008742312952234994,-0.0050089763534562,-1.8602328566430515e-9,-0.00004584993746004738,0.9997470850009568,0.022488988654960518,0.00009653574550049139,0.0015080425997096242,2.1425318278845484,-3.855099414038854,-0.00014233342121123204,-0.31945190273016333,0.947602480781512,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4762.6064453125,0,-0.0283547043800354,0.9996089646953181,-0.04971206188201904,5.92172605196108,4762.6064453125,1,tarmac,1.6,0,4764.70703125,0,-0.02847912907600403,0.9996089646953181,-0.04971206188201904,5.9225986937629145,4764.70703125,1,tarmac,1.6,0,3663.35400390625,0,0.07814857363700867,0.999693972370249,-0.04928469657897949,5.916016195212499,3663.35400390625,1,tarmac,1.6,0,3665.713134765625,0,0.07802283763885498,0.999693972370249,-0.04928469657897949,5.916898314152853,3665.713134765625,0,1000,0.25,0,0,1,0,0.05525915207731563,0.021389672146385694,0.000011839676549202243,0.9996089646953181,0.999693972370249,-1.52301158703874e-14,4.200468426017255e-9,0.00013725546441234262,84.33,0.08559043993604634,0.0032380267908899904,0.000023679353098404487,0.0013567269938850287,tarmac,1.6,4,0,16856.380615234375,100,1,1.3333333333338664,0,4762.6064453125,-0.04971206188201904,0,4764.70703125,-0.04971206188201904,0,3663.35400390625,-0.04928469657897949,0,3665.713134765625,-0.04928469657897949,0,0,0,0,0,0
2026-04-28T08:58:06.933Z,7,0.13,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.000844037567730993,0.49539893865585327,0.1221153736114502,-0.00019095916254236806,-0.0449473272303565,0.9989893399378422,-0.9999999771548261,-0.00008736640985820409,-0.00019508320759942932,-0.00009604658088610537,0.9989893543686829,0.0449473095201105,-0.000002921113036791212,-0.1360638439655304,0.0152862798422575,-0.0011429630685597658,-1.7639616434195204e-9,0.0000016520366443728562,0,0,0,0,0,16,0.016,0.13691983053825663,0.015286280121360768,-0.00019115235026273317,-0.010952222914061043,0.04496247523694762,2.576160067538575,-0.00008745479544241966,-0.005010790677030594,-1.7639616434195204e-9,-0.00004586483763861117,0.9997473020045303,0.022479339671691263,0.00009653498673308945,0.0015079494907086046,2.142529780722722,-3.8548522524035675,-0.00014232663631799682,-0.31944646293567375,0.9476043146065851,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4761.9013671875,0,-0.02830904722213745,0.999609332515612,-0.049744248390197754,5.920896981154577,4761.9013671875,1,tarmac,1.6,0,4764.001953125,0,-0.02843344211578369,0.999609332515612,-0.049744248390197754,5.921769622956411,4764.001953125,1,tarmac,1.6,0,3663.3955078125,0,0.07814851403236389,0.9996942602296094,-0.04933297634124756,5.915193978940145,3663.3955078125,1,tarmac,1.6,0,3665.755859375,0,0.07802271842956543,0.9996942602296094,-0.04933297634124756,5.916076097880499,3665.755859375,0,1000,0.25,0,0,1,0,0.05524074044003842,0.021387523282497937,0.00001183066363158888,0.999609332515612,0.9996942602296094,-1.5203764897315325e-14,4.19407567264693e-9,0.00013722788763719798,84.33,0.08559043993604634,0.0032321243827193053,0.00002366132726317776,0.0013556941896049174,tarmac,1.6,4,0,16855.0546875,100,1,0.6666666666672004,0,4761.9013671875,-0.049744248390197754,0,4764.001953125,-0.049744248390197754,0,3663.3955078125,-0.04933297634124756,0,3665.755859375,-0.04933297634124756,0,0,0,0,0,0
2026-04-28T08:58:06.950Z,8,0.148,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.000843968999106437,0.4954177439212799,0.12236058712005615,-0.0001909574337196885,-0.04492915902058626,0.9989901572112516,-0.9999999771514585,-0.00008740848655038202,-0.00019508162091666056,-0.00009608507088872215,0.9989901716380694,0.044929141302720264,-0.0000028994841159146745,-0.13623295724391937,0.015281186439096928,-0.0010748287895694375,-1.7165165955290718e-9,0.0000022759184048481984,0,0,0,0,0,18,0.018,0.13708732000742085,0.015281186714174,-0.00019115046331086286,-0.01095211479968273,0.04494428865448897,2.5751180531199274,-0.00008749684312108744,-0.005013199831556579,-1.7165165955290718e-9,-0.000045884975023517846,0.9997475063735819,0.022470248675401205,0.00009653413791364229,0.0015078409713857525,2.1425261828361695,-3.8546046837759262,-0.0001423172661267215,-0.31944129793037584,0.9476060557649222,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4761.27392578125,0,-0.028266698122024536,0.999610037327269,-0.049797892570495605,5.920067016278402,4761.27392578125,1,tarmac,1.6,0,4763.3759765625,0,-0.028391152620315552,0.999610037327269,-0.049797892570495605,5.920939658080236,4763.3759765625,1,tarmac,1.6,0,3663.463134765625,0,0.07814693450927734,0.999694811821341,-0.049411654472351074,5.914370451365606,3663.463134765625,1,tarmac,1.6,0,3665.82568359375,0,0.07802104949951172,0.999694811821341,-0.049411654472351074,5.9152525703059595,3665.82568359375,0,1000,0.25,0,0,1,0,0.055222334817189814,0.021386537286474126,0.000011826426024943044,0.999610037327269,0.999694811821341,-1.5191873878378307e-14,4.191071672101847e-9,0.0001372152350910302,84.33,0.08559043993604634,0.0032235847576627223,0.000023652852049886087,0.0013552085956531033,tarmac,1.6,4,0,16853.938720703125,100,1,2.0000000000005325,0,4761.27392578125,-0.049797892570495605,0,4763.3759765625,-0.049797892570495605,0,3663.463134765625,-0.049411654472351074,0,3665.82568359375,-0.049411654472351074,0,0,0,0,0,0
2026-04-28T08:58:06.966Z,9,0.164,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008438961231149733,0.49543365836143494,0.12260638177394867,-0.00019095544915963264,-0.04491246415039724,0.9989909079165615,-0.9999999771473448,-0.0000874585358307227,-0.00019508027711420814,-0.00009613181806692826,0.9989909223386085,0.044912446423344216,-0.0000028825286335631972,-0.1364179253578186,0.015276094898581505,-0.0009880131110548973,-1.3021398403978424e-9,0.000002767678324744338,0,0,0,0,0,16,0.016,0.13727057019838887,0.01527609517054143,-0.00019114833310363995,-0.01095199274779937,0.04492757691464816,2.5741605409587285,-0.00008754687720539456,-0.00501606657341918,-1.3021398403978424e-9,-0.00004590917162945435,0.9997476940961799,0.02246189491213269,0.00009653328748680832,0.0015077196913547094,2.1425214713166816,-3.854356740205163,-0.00014230579678339777,-0.3194365409041155,0.9476076593634486,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4760.73291015625,0,-0.028228342533111572,0.9996110519297574,-0.049869418144226074,5.919235859309332,4760.73291015625,1,tarmac,1.6,0,4762.8369140625,0,-0.028352856636047363,0.9996110519297574,-0.049869418144226074,5.920108501111166,4762.8369140625,1,tarmac,1.6,0,3663.55517578125,0,0.0781438946723938,0.999695605858071,-0.049515366554260254,5.9135451952563685,3663.55517578125,1,tarmac,1.6,0,3665.918701171875,0,0.07801797986030579,0.999695605858071,-0.049515366554260254,5.914427314196722,3665.918701171875,0,1000,0.25,0,0,1,0,0.0552039352693718,0.021386587596702714,0.000011826322040570865,0.9996110519297574,0.999695605858071,-1.519277961206541e-14,4.1909979720455705e-9,0.00013721588066799943,84.33,0.08559043993604634,0.0032128810767174457,0.00002365264408114173,0.0013551966799217876,tarmac,1.6,4,0,16853.043701171875,100,1,1.3333333333338664,0,4760.73291015625,-0.049869418144226074,0,4762.8369140625,-0.049869418144226074,0,3663.55517578125,-0.049515366554260254,0,3665.918701171875,-0.049515366554260254,0,0,0,0,0,0
