timestamp_utc,sample_index,race_time_seconds,game_state,is_racing,is_paused,level_id,level_name,car_id,car_name,player_steer,player_throttle,player_brake,position_x,position_y,position_z,forward_x,forward_y,forward_z,right_x,right_y,right_z,up_x,up_y,up_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,vehicle_applied_throttle,vehicle_applied_brake,vehicle_applied_handbrake,vehicle_control_candidate_1dfc,vehicle_applied_steer,vehicle_frame_delta_ms,vehicle_frame_delta_seconds,speed_magnitude,planar_speed_magnitude,yaw_radians,yaw_degrees,pitch_radians,pitch_degrees,roll_radians,roll_degrees,yaw_rate,quat_x,quat_y,quat_z,quat_w,camera_position_x,camera_position_y,camera_position_z,camera_forward_x,camera_forward_y,camera_forward_z,camera_fov,camera_mode_index,camera_family,wheel_0_contact_flag,wheel_0_contact_ptr,wheel_0_contact_surface_44_candidate,wheel_0_contact_surface_48_candidate,wheel_0_contact_surface_4c_candidate,wheel_0_contact_surface_50_candidate,wheel_0_suspension_length_candidate,wheel_0_tire_force_multiplier_candidate,wheel_0_load_or_spin_candidate,wheel_0_rotation_or_phase_candidate,wheel_0_vertical_load_candidate,wheel_1_contact_flag,wheel_1_contact_ptr,wheel_1_contact_surface_44_candidate,wheel_1_contact_surface_48_candidate,wheel_1_contact_surface_4c_candidate,wheel_1_contact_surface_50_candidate,wheel_1_suspension_length_candidate,wheel_1_tire_force_multiplier_candidate,wheel_1_load_or_spin_candidate,wheel_1_rotation_or_phase_candidate,wheel_1_vertical_load_candidate,wheel_2_contact_flag,wheel_2_contact_ptr,wheel_2_contact_surface_44_candidate,wheel_2_contact_surface_48_candidate,wheel_2_contact_surface_4c_candidate,wheel_2_contact_surface_50_candidate,wheel_2_suspension_length_candidate,wheel_2_tire_force_multiplier_candidate,wheel_2_load_or_spin_candidate,wheel_2_rotation_or_phase_candidate,wheel_2_vertical_load_candidate,wheel_3_contact_flag,wheel_3_contact_ptr,wheel_3_contact_surface_44_candidate,wheel_3_contact_surface_48_candidate,wheel_3_contact_surface_4c_candidate,wheel_3_contact_surface_50_candidate,wheel_3_suspension_length_candidate,wheel_3_tire_force_multiplier_candidate,wheel_3_load_or_spin_candidate,wheel_3_rotation_or_phase_candidate,wheel_3_vertical_load_candidate,web_gear,web_engine_rpm,web_clutch,web_steer_state,web_steer_raw,web_steer_limit,web_steer_target,web_steer_speed_kph,web_speed_forward,web_speed_right,web_front_grip_scale,web_rear_grip_scale,web_inertia_roll_torque,web_inertia_pitch_torque,web_aero_drag_force,web_rolling_resistance_drag,web_brake_distance_scale,web_slip_long_avg,web_slip_lat_avg,web_slip_angle_deg,web_surface_type,web_surface_grip,web_wheel_contacts,web_forward_impulse,web_suspension_force,web_camera_fov_degrees,web_sim_steps,web_sim_backlog_ms,web_wheel_0_forward_impulse,web_wheel_0_suspension_force,web_wheel_0_angular_velocity,web_wheel_1_forward_impulse,web_wheel_1_suspension_force,web_wheel_1_angular_velocity,web_wheel_2_forward_impulse,web_wheel_2_suspension_force,web_wheel_2_angular_velocity,web_wheel_3_forward_impulse,web_wheel_3_suspension_force,web_wheel_3_angular_velocity,web_input_throttle_raw,web_input_brake_raw,web_input_steer_raw,web_input_handbrake_raw
2026-04-28T08:36:07.448Z,0,0.013,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008639302686788142,0.49008333683013916,0.07302755117416382,-0.00019142479626709871,-0.05176899476150494,0.998659068219946,-0.9999999787185617,-0.00006692475655960346,-0.000195151103882161,-0.00007693779150123779,0.9986590843238048,0.05176898084872836,-0.000029717890356550924,-0.13454528152942657,0.016339769586920738,0.00993563886731863,-1.6491526366735343e-7,-0.0006689409492537379,0,0,0,0,-1.880103180484292e-9,17,0.017,0.13553383981552106,0.016339796611545297,-0.00019168182617503726,-0.010982559649189906,0.05179214642657442,2.9674714021662822,-0.00006701461741043789,-0.003839654743302017,-1.6491526366735343e-7,-0.000035977699971104155,0.9996647101981634,0.025893175620280966,0.0000966763896448412,0.0015383357999592896,2.147202013859772,-3.903694036625496,-0.00014482065526343874,-0.3218551279935804,0.946788918192019,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4986.16943359375,0,-0.040804117918014526,0.9998652759797689,-0.06591796875,0.12877469001158914,4986.16943359375,1,tarmac,1.6,0,4987.5712890625,0,-0.04091566801071167,0.9998652759797689,-0.06591796875,4.928009588854529,4987.5712890625,1,tarmac,1.6,0,3605.14794921875,0,0.08078464865684509,0.9998945638102539,-0.069580078125,0.38091092048033914,3605.14794921875,1,tarmac,1.6,0,3606.77587890625,0,0.08067190647125244,0.9998945638102539,-0.069580078125,4.676788885729529,3606.77587890625,0,1000.0000000000006,0.25,-1.880103180484292e-9,0,1,-1.3502808676376767e-77,0.05904770012853581,0.02356185025730162,0.00003945969784814505,0.9998652759797689,0.9998945638102539,-1.7395586910189945e-13,4.6657939951292205e-8,0.00016654870338457758,84.33,0.08559043993604634,0.0018932298161508099,0.0000789193956962901,0.004521748285732778,tarmac,1.6,4,0,17185.66455078125,100,1,2.000000000001768,0,4986.16943359375,-0.06591796875,0,4987.5712890625,-0.06591796875,0,3605.14794921875,-0.069580078125,0,3606.77587890625,-0.069580078125,0,0,0,0
2026-04-28T08:36:07.464Z,1,0.029,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008688787929713726,0.4902244508266449,0.07330845296382904,-0.00019195699350227236,-0.05178514678974194,0.9986582306897979,-0.9999999793490066,-0.00005671196165959773,-0.00019515568070052183,-0.0000667420328618501,0.9986582475280111,0.051785134834069595,-0.000027085219699074514,-0.12906557321548462,0.016334325075149536,0.0009566325461491942,-2.215611232259107e-7,-0.0006035234546288848,0,0,0,0,-1.824537734111326e-9,16,0.016,0.13009509252355142,0.01633434753119282,-0.00019221489919091965,-0.011013102483172279,0.0518083201491451,2.968398088208598,-0.0000567881572490029,-0.0032537217366931178,-2.215611232259107e-7,-0.00003087385678103049,0.9996645009160344,0.025901260255042014,0.00009681064843456653,0.001554271677308229,2.1472586074364526,-3.9035037956357295,-0.000147501625433967,-0.32182719425129347,0.9467984132240668,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4981.37548828125,0,-0.04093024134635925,0.9997526507281775,-0.054931640625,0.12785916266783914,4981.37548828125,1,tarmac,1.6,0,4982.53857421875,0,-0.04102560877799988,0.9997526507281775,-0.054931640625,4.927094061510779,4982.53857421875,1,tarmac,1.6,0,3603.190185546875,0,0.08104148507118225,0.9998064223090085,-0.054931640625,0.37999539313658914,3603.190185546875,1,tarmac,1.6,0,3604.5458984375,0,0.08094510436058044,0.9998064223090085,-0.054931640625,4.675873358385779,3604.5458984375,0,1000.0000000000006,0.25,-1.824537734111326e-9,0,1,-1.0342183812753018e-77,0.05902804192938682,0.023283138734026074,0.000035533575864643914,0.9997526507281775,0.9998064223090085,-1.210013750380262e-13,3.7835186386744776e-8,0.00016263174358287572,84.33,0.08559043993604634,0.003401823273263037,0.00007106715172928783,0.004071847849249032,tarmac,1.6,4,0,17171.650146484375,100,1,1.3333333333351016,0,4981.37548828125,-0.054931640625,0,4982.53857421875,-0.054931640625,0,3603.190185546875,-0.054931640625,0,3604.5458984375,-0.054931640625,0,0,0,0
2026-04-28T08:36:07.481Z,2,0.045,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008731795242056251,0.4904399812221527,0.07351230084896088,-0.0001924210837661315,-0.05165618751656139,0.9986649093992341,-0.9999999798125948,-0.00004785299888224202,-0.00019515353101009784,-0.000057869998185592536,0.9986649267904347,0.05165617726583106,-0.00002390030749666039,-0.12390774488449097,0.016328882426023483,-0.007635545916855335,-2.673692165444663e-7,-0.0005251738475635648,0,0,0,0,-1.770614494859052e-9,17,0.017,0.12497904710337525,0.01632889991725092,-0.00019267832440480882,-0.011039654792048074,0.05167918804425439,2.9609993635987197,-0.000047916971510565205,-0.002745440234603991,-2.673692165444663e-7,-0.000026439575556637915,0.9996661712794755,0.025836716233520896,0.00009692601038008802,0.0015682799968398187,2.147213179115481,-3.903381855987008,-0.00014987192064163513,-0.32175796707542526,0.9468219411071424,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4972.6455078125,0,-0.04081353545188904,0.9995761329687787,-0.047607421875,0.12706570563658914,4972.6455078125,1,tarmac,1.6,0,4973.607421875,0,-0.04089435935020447,0.9995761329687787,-0.047607421875,4.926300604479529,4973.607421875,1,tarmac,1.6,0,3603.136474609375,0,0.0811949372291565,0.9996682779755659,-0.0439453125,0.37926297126158914,3603.136474609375,1,tarmac,1.6,0,3604.26220703125,0,0.08111321926116943,0.9996682779755659,-0.0439453125,4.675140936510779,3604.26220703125,0,1000.0000000000006,0.25,-1.770614494859052e-9,0,1,-7.921371662763686e-78,0.05900838736611997,0.022996093032724235,0.00003121704465068398,0.9995761329687787,0.9996682779755659,-7.916248108254374e-14,2.9201261990047332e-8,0.00015864638078207547,84.33,0.08559043993604634,0.004356933235112118,0.00006243408930136796,0.003577209810063264,tarmac,1.6,4,0,17153.651611328125,100,1,1.6666666666684364,0,4972.6455078125,-0.047607421875,0,4973.607421875,-0.047607421875,0,3603.136474609375,-0.0439453125,0,3604.26220703125,-0.0439453125,0,0,0,0
2026-04-28T08:36:07.498Z,3,0.062,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008767475374042988,0.49072402715682983,0.0736442357301712,-0.0001928066442785896,-0.05139143908085774,0.9986785683165512,-0.99999998013794,-0.000040519393038298776,-0.000195146863616482,-0.00005049472758191071,0.9986785861063495,0.051391430247709674,-0.00002029786628554575,-0.11913613229990005,0.01632344163954258,-0.015670854598283768,-3.015575771314616e-7,-0.000436571950558573,0,0,0,0,-1.718284928172215e-9,16,0.016,0.12024921279718308,0.01632345425952878,-0.00019306175980938017,-0.011061624022445904,0.05141408749226346,2.945810220823051,-0.00004057300675089266,-0.0023246620489819464,-3.015575771314616e-7,-0.00002276105069677455,0.9996695872338069,0.025704210331380248,0.00009702043376366496,0.001579990927976226,2.1470828705009586,-3.9033127323197294,-0.00015186267825703604,-0.3216538142966991,0.9468573285802417,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4960.2998046875,0,-0.04046565294265747,0.9994654425585555,-0.040283203125,0.12639431891783914,4960.2998046875,1,tarmac,1.6,0,4961.10205078125,0,-0.040533870458602905,0.9994654425585555,-0.040283203125,4.925629217760779,4961.10205078125,1,tarmac,1.6,0,3604.842529296875,0,0.08124852180480957,0.999581650698,-0.032958984375,0.37871365485533914,3604.842529296875,1,tarmac,1.6,0,3605.78369140625,0,0.08117952942848206,0.999581650698,-0.032958984375,4.674591620104529,3605.78369140625,0,1000.0000000000006,0.25,-1.718284928172215e-9,0,1,-6.067203035229404e-78,0.05898873658266405,0.022707688192006074,0.000026643025128746654,0.9994654425585555,0.999581650698,-4.853494288129337e-14,2.1270863399601092e-8,0.00015469194386284803,84.33,0.08559043993604634,0.005311363627253037,0.00005328605025749331,0.003053065783786732,tarmac,1.6,4,0,17132.028076171875,100,1,1.0000000000017704,0,4960.2998046875,-0.040283203125,0,4961.10205078125,-0.040283203125,0,3604.842529296875,-0.032958984375,0,3605.78369140625,-0.032958984375,0,0,0,0
2026-04-28T08:36:07.515Z,4,0.079,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008795230532996356,0.4910702407360077,0.07371045649051666,-0.0001931072176117114,-0.0510028542818916,0.9986984888166713,-0.9999999803540971,-0.000034829853851872624,-0.00019513760955974246,-0.00004473709747286292,0.9986985068788184,0.05100284655399833,-0.000016430583855253644,-0.11480753868818283,0.016318002715706825,-0.022999538108706474,-3.227329727906181e-7,-0.00034081574995070696,0,0,0,0,-1.6675019339084451e-9,17,0.017,0.11596140919388871,0.016318010987675585,-0.00019335887394193404,-0.011078647408274932,0.05102499241837851,2.9235167152601123,-0.000034875243727562594,-0.0019982042750794336,-3.227329727906181e-7,-0.000019898213325579137,0.999674569053548,0.025509726863529418,0.00009709280379589647,0.0015893078765622875,2.146862537462406,-3.903299893081597,-0.000153463985881734,-0.32151416505703306,0.9469047566236448,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4944.71826171875,0,-0.039902299642562866,0.9993549825088673,-0.032958984375,0.12584500251158914,4944.71826171875,1,tarmac,1.6,0,4945.40478515625,0,-0.03996005654335022,0.9993549825088673,-0.032958984375,4.925079901354529,4945.40478515625,1,tarmac,1.6,0,3608.137939453125,0,0.08120769262313843,0.9994952037025918,-0.02197265625,0.37834744391783914,3608.137939453125,1,tarmac,1.6,0,3608.94140625,0,0.08114928007125854,0.9994952037025918,-0.02197265625,4.674225409167029,3608.94140625,0,1000.0000000000006,0.25,-1.6675019339084451e-9,0,1,-4.64704273929421e-78,0.05896908986479095,0.022424452525559968,0.00002193972121272731,0.9993549825088673,0.9994952037025918,-2.7725019746669904e-14,1.44238188484394e-8,0.0001508569657267379,84.33,0.08559043993604634,0.006268378606529984,0.00004387944242545462,0.0025141068567522797,tarmac,1.6,4,0,17107.202392578125,100,1,1.3333333333351052,0,4944.71826171875,-0.032958984375,0,4945.40478515625,-0.032958984375,0,3608.137939453125,-0.02197265625,0,3608.94140625,-0.02197265625,0,0,0,0
2026-04-28T08:36:07.531Z,5,0.095,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008814693428575993,0.49147146940231323,0.0737186074256897,-0.0001933194414577372,-0.05050452804601053,0.9987238133109891,-0.9999999804867576,-0.000030854950840229516,-0.00019512677060282973,-0.00004067035962111519,0.9987238315444474,0.05050452109564155,-0.000012439303645805921,-0.11097133904695511,0.01631256565451622,-0.02949497662484646,-3.319329380246927e-7,-0.00024072403903119266,0,0,0,0,-1.6182198039449502e-9,16,0.016,0.11216388921058079,0.016312570397370777,-0.0001935664659906439,-0.011090541556526482,0.050526023106094796,2.8949278795597104,-0.0000308943772601262,-0.0017701174276901752,-3.319329380246927e-7,-0.000017887035327954578,0.9996809022560891,0.025260322797428136,0.00009714255098399844,0.0015960110330036936,2.1465738299669304,-3.903327649763338,-0.00015463170539164998,-0.3213465567334542,0.9469616499967615,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4926.3251953125,0,-0.0391426682472229,0.9992442913501836,-0.025634765625,0.12541775641783914,4926.3251953125,1,tarmac,1.6,0,4926.93896484375,0,-0.0391923189163208,0.9992442913501836,-0.025634765625,4.924652655260779,4926.93896484375,1,tarmac,1.6,0,3612.806884765625,0,0.08108064532279968,0.999408575839274,-0.010986328125,0.37816433844908914,3612.806884765625,1,tarmac,1.6,0,3613.520751953125,0,0.08103048801422119,0.999408575839274,-0.010986328125,4.674042303698279,3613.520751953125,0,1000.0000000000006,0.25,-1.6182198039449502e-9,0,1,-3.5593017236171194e-78,0.05894944760872148,0.0221522799917231,0.000017245057283330194,0.9992442913501836,0.999408575839274,-1.4612730015241816e-14,8.911428617650379e-9,0.0001472171418671089,84.33,0.08559043993604634,0.00723092515211155,0.00003449011456666039,0.001976137998808739,tarmac,1.6,4,0,17079.591796875,100,1,0.666666666668439,0,4926.3251953125,-0.025634765625,0,4926.93896484375,-0.025634765625,0,3612.806884765625,-0.010986328125,0,3613.520751953125,-0.010986328125,0,0,0,0
2026-04-28T08:36:07.548Z,6,0.112,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008825742406770587,0.49192002415657043,0.07367688417434692,-0.0001934433702193786,-0.04991229347386109,0.9987535859959862,-0.999999980555696,-0.000028615055338508982,-0.00019511480332108319,-0.00003831801645726602,0.9987536043195828,0.04991228696795854,-0.000008463622179988306,-0.10766881704330444,0.016307130455970764,-0.03505520895123482,-3.2937123251031153e-7,-0.00013924769882578403,0,0,0,0,-1.5703941810381195e-9,17,0.017,0.10889672510615514,0.016307132652338047,-0.00019368477922163322,-0.011097320405322726,0.04993304063340264,2.8609524865492184,-0.000028650765521065373,-0.0016415679441759829,-3.2937123251031153e-7,-0.000016738484534551277,0.9996883477953598,0.024963925172771476,0.00009716982657579229,0.0016001517316431395,2.14621511075038,-3.903396092389564,-0.00015538040049566855,-0.3211516799938684,0.9470277579321775,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4905.58203125,0,-0.038208842277526855,0.9991329395499043,-0.018310546875,0.12511258063658914,4905.58203125,1,tarmac,1.6,0,4906.16748046875,0,-0.038252800703048706,0.9991329395499043,-0.018310546875,4.924347479479529,4906.16748046875,1,tarmac,1.6,0,3618.612060546875,0,0.08087745308876038,0.999321430952099,-0.003662109375,0.37810330329283914,3618.612060546875,1,tarmac,1.6,0,3619.287841796875,0,0.08083298802375793,0.999321430952099,-0.003662109375,4.673981268542029,3619.287841796875,0,1000.0000000000006,0.25,-1.5703941810381195e-9,0,1,-2.7261700549084905e-78,0.05892981026920678,0.021896305285323832,0.00001268030035763063,0.9991329395499043,0.999321430952099,-6.930589905567425e-15,4.818114667302206e-9,0.00014383450378143526,84.33,0.08559043993604634,0.008201570611411916,0.00002536060071526126,0.0014530553865894113,tarmac,1.6,4,0,17049.6494140625,100,1,1.0000000000017737,0,4905.58203125,-0.018310546875,0,4906.16748046875,-0.018310546875,0,3618.612060546875,-0.003662109375,0,3619.287841796875,-0.003662109375,0,0,0,0
2026-04-28T08:36:07.565Z,7,0.129,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008828487480059266,0.4924076795578003,0.07359448075294495,-0.00019348169327339026,-0.049243139482658356,0.9987868019646264,-0.9999999805735054,-0.000028080668754525226,-0.00019510116615444224,-0.000037653995280532754,0.9987868203102039,0.04924313309294142,-0.000004635438472178066,-0.10493303090333939,0.016301697120070457,-0.03960438817739487,-3.1567677183375054e-7,-0.00003931546598323621,0,0,0,0,-1.5239820188990105e-9,17,0.017,0.10619174320559477,0.016301697779121143,-0.00019371670758223955,-0.011099149765632239,0.04926306273693337,2.822565580714476,-0.000028114777023594693,-0.0016108580654033543,-3.1567677183375054e-7,-0.000016438652602576783,0.9996966543467493,0.02462903925590196,0.00009717519252921564,0.001601709605391345,2.145804409219246,-3.9034930918593265,-0.0001557025233005214,-0.3209360248645659,0.9471008624749822,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4882.978515625,0,-0.03712555766105652,0.9990205522621731,-0.0146484375,0.12486844001158914,4882.978515625,1,tarmac,1.6,0,4883.57861328125,0,-0.037166327238082886,0.9990205522621731,-0.0146484375,4.924103338854529,4883.57861328125,1,tarmac,1.6,0,3625.29931640625,0,0.08060964941978455,0.9992334756834398,0,0.37810330329283914,3625.29931640625,1,tarmac,1.6,0,3625.983154296875,0,0.08056843280792236,0.9992334756834398,0,4.673981268542029,3625.983154296875,0,1000.0000000000006,0.25,-1.5239820188990105e-9,0,1,-2.0880509002555232e-78,0.05891017831279248,0.02166080425168563,0.000008362808621697039,0.9990205522621731,0.9992334756834398,-2.762882255283186e-15,2.095667444062104e-9,0.00014075715322992306,84.33,0.08559043993604634,0.008633136500842815,0.000016725617243394078,0.000958307277708354,tarmac,1.6,4,0,17017.839599609375,100,1,1.3333333333351085,0,4882.978515625,-0.0146484375,0,4883.57861328125,-0.0146484375,0,3625.29931640625,0,0,3625.983154296875,0,0,0,0,0
2026-04-28T08:36:07.582Z,8,0.146,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008823267417028546,0.4929260313510895,0.07348072528839111,-0.0001934398966591278,-0.04851504287191433,0.9988224332663654,-0.9999999805452002,-0.00002917815358213237,-0.00019508519810726942,-0.00003860836110897525,0.9988224515717355,0.04851503628384486,-0.0000010645452448443393,-0.10278838127851486,0.0162962656468153,-0.043092645704746246,-2.925872308878752e-7,0.00005646705540129915,0,0,0,0,-1.4789415434487828e-9,17,0.017,0.10407218456927948,0.016296265681585737,-0.0001936679511773376,-0.011096356229407127,0.04853409477663082,2.7807987931888802,-0.00002921255276943166,-0.0016737559824916387,-2.925872308878752e-7,-0.000016951619825895054,0.999705564826877,0.024264664159532375,0.00009715988097797565,0.0016007823306885723,2.14535150616963,-3.903601445547577,-0.00015561372471560353,-0.3207045349193313,0.9471792739848905,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4859.017578125,0,-0.035919189453125,0.998971914112995,-0.010986328125,0.12468533454283914,4859.017578125,1,tarmac,1.6,0,4859.67138671875,0,-0.035959213972091675,0.998971914112995,-0.010986328125,4.923920233385779,4859.67138671875,1,tarmac,1.6,0,3632.609375,0,0.08028963208198547,0.9991954110449527,0.00732421875,0.37822537360533914,3632.609375,1,tarmac,1.6,0,3633.34765625,0,0.08024916052818298,0.9991954110449527,0.00732421875,4.674103338854529,3633.34765625,0,1000.0000000000006,0.25,-1.4789415434487828e-9,0,1,-1.5992973564535216e-78,0.058890552173529044,0.021449152707134857,0.000004401547945910519,0.998971914112995,0.9991954110449527,-7.410030543942156e-16,5.805356896667081e-10,0.00013801985136828446,84.33,0.08559043993604634,0.009076627134817428,0.000008803095891821038,0.00050438024123727,tarmac,1.6,4,0,16984.64599609375,100,1,1.6666666666684433,0,4859.017578125,-0.010986328125,0,4859.67138671875,-0.010986328125,0,3632.609375,0.00732421875,0,3633.34765625,0.00732421875,0,0,0,0
2026-04-28T08:36:07.597Z,9,0.162,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008810601430013776,0.4934663772583008,0.07334549725055695,-0.000193325563838463,-0.04774627412728305,0.9988594775703881,-0.9999999804691864,-0.000031793904976945885,-0.0001950660778022534,-0.00004107132173887506,0.9988594957731094,0.04774626704818488,0.0000021584144178632414,-0.1012505441904068,0.016290836036205292,-0.04549602046608925,-2.6203630909549247e-7,0.00014575128443539143,0,0,0,0,-1.4352322152192083e-9,16,0.016,0.1025527378584833,0.01629083617919221,-0.00019354630532685384,-0.011089386435579128,0.047764434013220315,2.736700479788641,-0.00003183020745235063,-0.0018237365480455517,-2.6203630909549247e-7,-0.00001822150293109009,0.9997148285652119,0.02387994517209437,0.00009712560785912697,0.001597486810868689,2.144861740630902,-3.903669537134944,-0.00015513141861967422,-0.3204639251186914,0.9472607078475095,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,4834.20849609375,0,-0.03461751341819763,0.9989216553459245,-0.00732421875,0.12456326423033914,4834.20849609375,1,tarmac,1.6,0,4834.9541015625,0,-0.03465908765792847,0.9989216553459245,-0.00732421875,4.923798163073279,4834.9541015625,1,tarmac,1.6,0,3640.28271484375,0,0.07993054389953613,0.9991560780968105,0.010986328125,0.37840847907408914,3640.28271484375,1,tarmac,1.6,0,3641.115478515625,0,0.0798884928226471,0.9991560780968105,0.010986328125,4.674286444323279,3641.115478515625,0,1000.0000000000006,0.25,-1.4352322152192083e-9,0,1,-1.2249471667794211e-78,0.05887093221713442,0.021263858636894485,8.845601874194593e-7,0.9989216553459245,0.9991560780968105,-3.063690901639912e-17,2.3446219545813504e-11,0.00013564550547368368,84.33,0.08559043993604634,0.009533296505947243,0.0000017691203748389185,0.00010136313092876647,tarmac,1.6,4,0,16950.560791015625,100,1,1.0000000000017772,0,4834.20849609375,-0.00732421875,0,4834.9541015625,-0.00732421875,0,3640.28271484375,0.010986328125,0,3641.115478515625,0.010986328125,0,0,0,0
