timestamp_utc,sample_index,race_time_seconds,player_throttle,player_steer,vehicle_applied_handbrake,vehicle_applied_steer,position_x,position_y,position_z,forward_x,forward_y,forward_z,right_x,right_y,right_z,velocity_x,velocity_y,velocity_z,planar_speed_magnitude,roll_degrees,yaw_rate,web_slip_lat_avg,web_slip_long_avg,web_slip_angle_deg,web_steer_raw,web_steer_state,web_wheel_0_forward_impulse,web_wheel_0_suspension_force,web_wheel_0_angular_velocity,web_wheel_1_forward_impulse,web_wheel_1_suspension_force,web_wheel_1_angular_velocity,web_wheel_2_forward_impulse,web_wheel_2_suspension_force,web_wheel_2_angular_velocity,web_wheel_3_forward_impulse,web_wheel_3_suspension_force,web_wheel_3_angular_velocity
2026-05-10T11:56:55.574Z,0,0,0,0,0,0,0,0.7502917346954345,-9.775161791125697e-9,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-10T11:56:55.581Z,1,0.09999999999999999,0,0,0,0,0,0.6291350421905517,-9.775161791125697e-9,0,0,-1,1,0,0,0,-1.2115669250488281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-10T11:56:55.584Z,2,0.19999999999999998,0,0,0,0,0,0.3283971843719482,-9.775161791125697e-9,0,0,-1,1,0,0,0,-3.0073785781860356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-10T11:56:55.588Z,3,0.3,0,0,0,0,0,-0.04782926686307219,0.001312483619392596,0,-0.013394105605242656,-0.9999102949440193,1,0,0,0,-3.762264512350204,0.01312493394554387,9.588817288802096e-17,0,0,0,0.028994397662325234,0,0,0,0,12687.2353515625,-0.2636759541928768,0,12687.2353515625,-0.2636759541928768,0,12219.5751953125,-0.2882390296158939,0,12219.5751953125,-0.2882390296158939
2026-05-10T11:56:55.595Z,4,0.39999999999999997,0,0,0,0,0.00004336158272361719,-0.17629846760742318,-0.007431231752837428,-0.000006145209506914129,0.0048527366985643226,-0.9999882253850648,0.9999999983642823,0.00005689453667220512,-0.0000058691843981915514,0.000433615827236172,-1.28469200744351,-0.08743715372230025,0.10387238944665321,0.0032598552139066826,0.00006145281865599374,0.0010566611770949242,0.04120806621890147,0.06054220329041873,0,0,0,13943.3115234375,-0.07083926349878311,0,13940.673828125,-0.06924580782651901,0,16686.8828125,-0.058616726486120575,0,16684.150390625,-0.057099089081096774
2026-05-10T11:56:55.599Z,5,0.49999999999999994,0,0,0,0,0.00004653225353253706,-0.04685604667751274,-0.016172094604188905,-0.00000811908032199937,-0.011658655019075885,-0.9999320355390294,0.9999999981634431,0.00005996118482396641,-0.000008818746436833907,0.000031706708089198717,1.2944242092991045,-0.08740862851351479,0.10366348191938286,0.0034357563362902577,0.000019743503028024637,0.00018266106383100616,0.0660763477833391,0.010465707922490047,0,0,0,10813.5458984375,-0.681646317243576,0,10811.23046875,-0.6817084550857544,0,10503.9345703125,-0.6866357741728142,0,10501.34375,-0.6866950142564207
2026-05-10T11:56:55.602Z,6,0.6000000000000002,0,0,0,0,0.000044298621577633075,0.1575752476148673,-0.023360966567194552,-0.000009663976355542422,-0.0463275864586731,-0.9989263009048874,0.9999999997947784,0.000017339103247326668,-0.000010478505920690727,-0.000022336319549039797,2.044312942923795,-0.07188871963005629,0.10345642206298683,0.0009945252574858237,0.00001554731542618977,0.000168043738582467,0.07922839152295308,0.009628196903745828,0,0,0,6735.109375,-0.5138415098190308,0,6734.72900390625,-0.5138736963272095,0,2030.650390625,-0.6060518893156712,0,2030.159912109375,-0.6060821774787181
2026-05-10T11:56:55.604Z,7,0.7000000000000005,0,0,0,0,0.000048672025350214316,0.2753243540794549,-0.033762826965756276,-0.00001163305887118734,-0.045536482571947125,-0.9989626762895834,0.9999999996013814,-0.00002623063697644709,-0.000010449447382551803,0.00004373403772581227,1.1774910646458723,-0.10401860398561692,0.10324980286158462,-0.0015044654104027283,0.000019707749383535084,0.00014720029185270777,0.002776791380006846,0.008433955405338672,0,0,0,3602.794677734375,-0.19026249647140503,0,3604.0986328125,-0.1902642846107483,0,0,-0.23723510456925898,0,0,-0.2372226625595463
2026-05-10T11:56:55.606Z,8,0.8000000000000008,0,0,0,0,0.000052857280555262086,0.252854404311864,-0.04676706887331018,-0.000012578429493698951,-0.015889980409975673,-0.9998737462121674,0.9999999987029347,-0.00004954861694614067,-0.000011792591784149453,0.00004185255205047757,-0.224699497675908,-0.13004241907553865,0.10304353190449107,-0.0028392851031605396,0.000009348791190078003,0.00012859226324828175,0.06575121022041393,0.007367793921550584,0,0,0,3184.265380859375,-0.0018596649169921875,0,3186.321044921875,-0.0019401311874389648,0,2103.533935546875,0.09155844440586451,0,2105.797607421875,0.0914809423415974
2026-05-10T11:56:55.609Z,9,0.9000000000000011,0,0,0,0,0.00005137434353514002,0.13939426427562163,-0.05924650517018519,-0.000012493574364932799,0.006298327932310279,-0.9999801652578755,0.9999999993079577,-0.00003496338382209081,-0.000012714037392874527,-0.000014829370201220629,-1.1346014003624203,-0.12479436296874968,0.10283770579847457,-0.0020032940655747844,-8.619559199729539e-7,0.0000216942229862698,0.010932309638394411,0.001242987416733957,0,0,0,5540.9619140625,-0.22912591695785522,0,5542.25927734375,-0.22914022207260132,0,6993.9853515625,-0.2188310871856723,0,6995.45361328125,-0.21884534043887083
2026-05-10T11:56:55.614Z,10,1.0000000000000013,1,0,0,0,0.00005173768101289343,0.0352555895467266,-0.06820738207495748,-0.000012593057696749797,-0.008123385088748719,-0.9999670046837119,0.9999999999206353,-4.82790328682972e-7,-0.000012589551200217115,0.000003633374777534138,-1.0413867472889482,-0.08960876904772273,0.1026322866228761,-0.000027662760962623023,9.965104563747199e-7,0.00002819323658726322,0.05389558432854594,0.0016153534668360066,0,0,0,9284.1923828125,-0.6263110041618347,0,9284.0537109375,-0.62630295753479,-5.8188958168029785,9188.0078125,-0.6610836364612962,-5.8188958168029785,9187.8974609375,-0.661075619006372
2026-05-10T11:56:55.617Z,11,1.100000000000001,1,0,0,0,0.000053465033436399134,0.0023300562412906928,-0.09925514862284887,-0.000012025716440971884,-0.043991911625215534,-0.9990318871622373,0.9999999996166592,0.000024388031260271106,-0.000013111285756337064,0.000017273524235057073,-0.3292553330543602,-0.310477665478915,0.5018676519612155,0.001398685347124744,-0.000005561032487833037,0.000012700878263608368,0.189693154658705,0.0007080522708845226,0,0,0,11853.4833984375,-2.3656421899795532,0,11852.41796875,-2.365676164627075,-130.9209442138672,7887.71240234375,-3.004485973740546,-130.9209442138672,7886.5107421875,-3.004519020684574
2026-05-10T11:56:55.620Z,12,1.2000000000000006,1,0,0,0,0.00005179301885452367,0.03722988783624938,-0.22636353667796505,-0.000012093707969924536,-0.06446207282953786,-0.9979201576380055,0.9999999996169833,0.000024063930441705907,-0.000013673357229587404,-0.000016720145818754677,0.3489983159495881,-1.2710838805511664,1.5523226262589185,0.0013816352363318532,8.154342578947677e-7,0.000004984480679196194,0.13221853423458593,0.00028974174414588433,0,0,0,11597.859375,-5.354189872741699,0,11596.931640625,-5.354200601577759,-133.6779022216797,5567.0400390625,-5.4379845694078774,-133.6779022216797,5566.001953125,-5.4379916265596195
2026-05-10T11:56:55.624Z,13,1.3000000000000003,1,0,0,0,0.0000479113976590649,0.09819954813804567,-0.4596364274810196,-0.000013172851176962974,-0.05151993422735247,-0.9986719662650421,0.9999999998868203,0.000006580481796478635,-0.000013529845255739325,-0.00003881621195458786,0.6096966030179651,-2.332728908030554,2.572232723349435,0.000377535213570577,0.00001071455031809169,0.000006274739345522015,0.042932276440009326,0.0003643852007578072,0,0,0,8885.3515625,-8.213467597961426,0,8885.2158203125,-8.213460445404053,-123.77412414550781,4560.8369140625,-7.747845587561809,-123.77412414550781,4560.65673828125,-7.747838460935209
2026-05-10T11:56:55.626Z,14,1.4,1,0,0,0,0.00004366012938154323,0.14464462122297905,-0.7898179988351975,-0.00001381035474917179,-0.020345517519160645,-0.9997930084403229,0.9999999998557321,-0.000010168841518573385,-0.000013606280789195656,-0.00004251268277521683,0.46445073084933547,-3.301815713541791,3.4992470742539465,-0.000582752326319049,0.000006228455364798457,0.000004234805600954657,0.014569665256964391,0.0002433470888039395,0,0,0,6013.78271484375,-10.931253433227539,0,6014.28564453125,-10.931267738342285,-111.22671508789062,4978.68310546875,-10.378377010960492,-111.22671508789062,4979.19140625,-10.378391264213692
