timestamp_utc,sample_index,race_time_seconds,player_throttle,player_steer,vehicle_applied_handbrake,vehicle_applied_steer,position_x,position_y,position_z,forward_x,forward_y,forward_z,right_x,right_y,right_z,velocity_x,velocity_y,velocity_z,planar_speed_magnitude,roll_degrees,yaw_rate,web_slip_lat_avg,web_slip_long_avg,web_slip_angle_deg,web_steer_raw,web_steer_state,web_wheel_0_forward_impulse,web_wheel_0_suspension_force,web_wheel_0_angular_velocity,web_wheel_1_forward_impulse,web_wheel_1_suspension_force,web_wheel_1_angular_velocity,web_wheel_2_forward_impulse,web_wheel_2_suspension_force,web_wheel_2_angular_velocity,web_wheel_3_forward_impulse,web_wheel_3_suspension_force,web_wheel_3_angular_velocity
2026-04-27T20:39:19.550Z,0,0,0,0,0,0,0,0.7262915611267089,2.980232727267662e-10,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27T20:39:19.556Z,1,0.09999999999999999,0,0,0,0,0,0.6051348686218261,2.980232727267662e-10,0,0,-1,1,0,0,0,-1.2115669250488281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27T20:39:19.559Z,2,0.19999999999999998,0,0,0,0,0,0.3043971300125122,2.980232727267662e-10,0,0,-1,1,0,0,0,-3.007377386093139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27T20:39:19.562Z,3,0.3,0,0,0,0,0,-0.10209852415700965,0.001100322257464011,0,-0.011064435698053965,-0.9999387872578419,1,0,0,0,-4.064956541695218,0.011003219594407383,7.468991606845101e-17,0,0,0,0.09574742924028357,0,0,0,0,7192.77880859375,-0.259602852165699,0,7192.77880859375,-0.259602852165699,0,7332.33935546875,-0.27989577502012253,0,7332.33935546875,-0.27989577502012253
2026-04-27T20:39:19.573Z,4,0.39999999999999997,0,0,0,0,0.00013345286060885544,-0.09630856970654361,-0.005895392272325192,-0.00024465786164138873,-0.005401714420121582,-0.9999853807050654,0.9999999333646998,0.0002696230515057223,-0.0002461178701335865,0.0013345286060885548,0.05789954450466041,-0.06995714529789204,0.056583545648726585,0.01544848848154339,0.0024466143353762963,0.006746357510130867,0.12344088150208699,0.38653194836810456,0,0,0,5686.6826171875,-0.32008811831474304,0,5661.814453125,-0.4515932500362396,0,6367.986328125,-0.32539308071136475,0,6345.2060546875,-0.45689821243286133
2026-04-27T20:39:19.575Z,5,0.49999999999999994,0,0,0,0,0.001060079187598551,0.04248092740494852,-0.009526175834088525,-0.003907125632034671,-0.025774958157208983,-0.9996601351966027,0.9999910189975786,0.0015407997816554743,-0.003948146428040266,0.009266263269896957,1.3878949711149215,-0.03630783561763334,0.05929792146932897,0.08831069893019457,0.036637726427586344,0.03382009771320587,0.5270723335933037,1.9370105698855649,0,0,0,3929.68701171875,0.6438571214675903,0,3876.649658203125,-1.2944148480892181,0,2794.754150390625,0.6052440404891968,0,2738.273193359375,-1.3330279290676117
2026-04-27T20:39:19.578Z,6,0.6000000000000002,0,0,0,0,-0.0003687067245173066,0.13182339678871385,-0.015350316959796753,-0.005015352046945899,-0.022824280428080698,-0.9997269119448499,0.9999867302460406,0.001062339772284785,-0.0050409092474333166,-0.014287859121158542,0.893424693837651,-0.05824141125708213,0.06061740738721572,0.060883457432438004,0.011082458920368382,0.049764009475719455,1.0936934566680652,2.8489175254184103,0,0,0,2391.7236328125,1.9030478596687317,0,2347.749755859375,-2.0217061042785645,0,1664.7843017578125,1.940026581287384,0,1617.253662109375,-1.984727382659912
2026-04-27T20:39:19.580Z,7,0.7000000000000005,0,0,0,0,-0.004213933945238074,0.12972022716258275,-0.022332174618523,-0.003181282764187572,-0.00947047051901163,-0.9999500935687354,0.9999949380303494,-0.00008803681705738271,-0.0031805916425284284,-0.03845227220720755,-0.021031696261311007,-0.06981857658726225,0.09559772350377566,-0.005044364284784006,-0.01835249163414593,0.15551115149892022,1.4741528712815775,8.839330486447656,0,0,0,2343.780517578125,2.5875163078308105,0,2341.81298828125,-2.7256491780281067,0,2414.5869140625,2.602006494998932,0,2411.9736328125,-2.711159884929657
2026-04-27T20:39:19.583Z,8,0.8000000000000008,0,0,0,0,-0.004451350341686947,0.061096386197713126,-0.02728436556799813,-0.003272803366903133,-0.009187311101489098,-0.9999524399054418,0.9999942822053578,-0.0008811038604520054,-0.0032648449547416467,-0.0023741639644887197,-0.6862384096486941,-0.04952190949475114,0.11348432637847994,-0.05048566975821704,0.0009151653737093895,0.20636788299750033,1.571751786647314,11.660319039193311,0,0,0,3664.293212890625,2.562101036310196,0,3682.578369140625,-3.0318237841129303,0,3772.639892578125,2.55503386259079,0,3792.885498046875,-3.0388905107975006
2026-04-27T20:39:19.585Z,9,0.9000000000000011,0,0,0,0,-0.004491724037910453,-0.01651613375688782,-0.029840194046367063,-0.0018408958877693712,-0.021292359876320194,-0.9997715971726883,0.9999979884948736,-0.000835327212820649,-0.0018235225948843336,-0.0004037369622350647,-0.776125199546007,-0.025558284783689263,0.12347299333346269,-0.04787158224587458,-0.014316329735937171,0.23642342786864293,1.5126058377892697,13.301814822970453,0,0,0,5415.8837890625,2.443108856678009,0,5417.787109375,-2.936426103115082,0,4799.65771484375,2.4135616421699524,0,4803.28759765625,-2.9659737646579742
