timestamp_utc,sample_index,race_time_seconds,player_throttle,player_steer,vehicle_applied_handbrake,vehicle_applied_steer,planar_speed_magnitude,roll_degrees,yaw_rate,web_slip_lat_avg,web_slip_long_avg,web_steer_raw,web_steer_state
2026-04-27T19:42:14.323Z,80,7.999999999999977,1,0,0,0,28.3771942176471,-0.012978246416740948,-0.002429162905088775,0.01523653493695864,0.05388375381782158,0,0
2026-04-27T19:42:14.324Z,81,8.099999999999982,1,0,0,0,28.709137446608853,-0.012980569745984646,-0.000670379310756497,0.015402106922634901,0.05333741096794982,0,0
2026-04-27T19:42:14.325Z,82,8.199999999999987,1,0,0,0,28.747111973027554,-0.012842530758689153,0.0010790014609262674,0.015412945915951704,0.05333371175015893,0,0
2026-04-27T19:42:14.325Z,83,8.299999999999992,1,0,0,0,28.76415185683642,-0.01271112489676105,0.0025494415940218017,0.015255072174902736,0.053330526043869134,0,0
2026-04-27T19:42:14.327Z,84,8.399999999999997,1,0,0,0,29.032729335722944,-0.012868388575711218,0.003529912898381051,0.014737903254376905,0.0528086794467158,0,0
2026-04-27T19:42:14.328Z,85,8.500000000000002,1,0,0,0,29.34656454625233,-0.01296159756360065,0.00397087385892261,0.014255961755019697,0.052225098875682247,0,0
2026-04-27T19:42:14.329Z,86,8.600000000000007,1,0,0,0,29.648011511612903,-0.012823125070566111,0.003602576470051842,0.014018289553259329,0.05171236979524703,0,0
2026-04-27T19:42:14.330Z,87,8.700000000000012,1,0,0,0,29.93954445710845,-0.012697027283491783,0.0024012563096719093,0.013862684501780798,0.05119945696007895,0,0
2026-04-27T19:42:14.331Z,88,8.800000000000017,1,0,0,0,30.22614196991355,-0.01270872542864101,0.0007620806547991752,0.013745549402217646,0.05065948212341472,0,0
2026-04-27T19:42:14.332Z,89,8.900000000000022,1,0,0,0,30.510091885076644,-0.012748561072538932,-0.0008170264339523874,0.013790695460545349,0.05015214622159299,0,0
