timestamp_utc,sample_index,race_time_seconds,player_throttle,player_steer,vehicle_applied_handbrake,vehicle_applied_steer,planar_speed_magnitude,roll_degrees,yaw_rate,web_slip_lat_avg,web_slip_long_avg,web_steer_raw,web_steer_state
2026-04-27T20:13:02.087Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27T20:13:02.093Z,1,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0
2026-04-27T20:13:02.095Z,2,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0
2026-04-27T20:13:02.099Z,3,0.3,0,0,0,0,7.468991606845101e-17,0,0,0,0.09574742924028357,0,0
2026-04-27T20:13:02.110Z,4,0.39999999999999997,0,0,0,0,0.056583545648726585,0.01544848848154339,0.0024466143353762963,0.006746357510130867,0.12344088150208699,0,0
2026-04-27T20:13:02.112Z,5,0.49999999999999994,0,0,0,0,0.05929792146932897,0.08831069893019457,0.036637726427586344,0.03382009771320587,0.5270723335933037,0,0
2026-04-27T20:13:02.114Z,6,0.6000000000000002,0,0,0,0,0.06061740738721572,0.060883457432438004,0.011082458920368382,0.049764009475719455,1.0936934566680652,0,0
2026-04-27T20:13:02.117Z,7,0.7000000000000005,0,0,0,0,0.09559772350377566,-0.005044364284784006,-0.01835249163414593,0.15551115149892022,1.4741528712815775,0,0
2026-04-27T20:13:02.119Z,8,0.8000000000000008,0,0,0,0,0.11348432637847994,-0.05048566975821704,0.0009151653737093895,0.20636788299750033,1.571751786647314,0,0
2026-04-27T20:13:02.121Z,9,0.9000000000000011,0,0,0,0,0.12347299333346269,-0.04787158224587458,-0.014316329735937171,0.23642342786864293,1.5126058377892697,0,0
2026-04-27T20:13:02.123Z,10,1.0000000000000013,1,0,0,0,0.13375287020557838,-0.010499826401277295,-0.014076490984238327,0.26400727141829833,1.2984422072430313,0,0
2026-04-27T20:13:02.125Z,11,1.100000000000001,1,0,0,0,0.1264763566016135,0.017269887773916043,0.007635381018364944,0.2519210105915194,1.2607509537715966,0,0
2026-04-27T20:13:02.126Z,12,1.2000000000000006,1,0,0,0,0.10712734545079258,0.014650036203885698,0.012603648745050978,0.2137981214629508,1.4287013767956047,0,0
2026-04-27T20:13:02.127Z,13,1.3000000000000003,1,0,0,0,0.10422190656563757,-0.003394887533125049,0.006689514955362542,0.20691463801342652,1.5811917251745873,0,0
2026-04-27T20:13:02.129Z,14,1.4,1,0,0,0,0.12093465080970758,-0.01573065111068397,-0.012174178447206295,0.23705292220668794,1.5216076932954332,0,0
2026-04-27T20:13:02.131Z,15,1.4999999999999996,1,0,0,0,0.13672084747640822,-0.01602958871616436,-0.01245133080821419,0.26373501683539763,1.28673424738434,0,0
2026-04-27T20:13:02.132Z,16,1.5999999999999992,1,0,0,0,0.8465942966850264,-0.010399314826619372,0.02291326438125915,0.15512418184176185,0.9732321191034982,0,0
2026-04-27T20:13:02.134Z,17,1.6999999999999988,1,0,0,0,2.523050237885419,-0.011703593884949043,0.07767816190150462,0.05136050777613489,0.6574455636622729,0,0
2026-04-27T20:13:02.136Z,18,1.7999999999999985,1,0,0,0,3.892828491721919,-0.00979380935439188,-0.04213417747207086,0.02549176164760642,0.4236790846169768,0,0
2026-04-27T20:13:02.138Z,19,1.8999999999999981,1,0,0,0,5.019983534897341,-0.01213988329439928,-0.04109606471367947,0.005264673382915225,0.3028604338236912,0,0
2026-04-27T20:13:02.140Z,20,1.9999999999999978,1,0,0,0,6.0418047549056,-0.015102798156272215,-0.034196920336526784,0.004404202928649545,0.23224989025082876,0,0
2026-04-27T20:13:02.142Z,21,2.0999999999999974,1,0,0,0,7.048945434445775,-0.014983522823046979,-0.023082833104779515,0.008653827746369002,0.19469824077374542,0,0
2026-04-27T20:13:02.145Z,22,2.199999999999997,1,0,0,0,8.07740230248715,-0.012809037274275818,-0.008919714166921753,0.011395026961798577,0.1773494420522239,0,0
2026-04-27T20:13:02.147Z,23,2.2999999999999967,1,0,0,0,9.144139900287517,-0.011589262837386793,0.0014153781283665673,0.01223790143566301,0.16779035450897867,0,0
2026-04-27T20:13:02.148Z,24,2.3999999999999964,1,0,0,0,10.254088876701054,-0.012763531540681447,0.005104797137414093,0.012038330262219885,0.1568052525560166,0,0
2026-04-27T20:13:02.149Z,25,2.499999999999996,1,0,0,0,11.402928188199212,-0.014964619332215694,0.0046625743152217845,0.01161942110926114,0.14160875421258556,0,0
2026-04-27T20:13:02.151Z,26,2.5999999999999956,1,0,0,0,12.582483815345968,-0.015866417610022946,0.004152566221149471,0.011258015097734471,0.12441010880056072,0,0
2026-04-27T20:13:02.152Z,27,2.6999999999999953,1,0,0,0,13.787472064880738,-0.014722071011205505,0.00594647191705102,0.010870178330251046,0.10903342968696766,0,0
2026-04-27T20:13:02.158Z,28,2.799999999999995,1,0,0,0,15.013901864119676,-0.01263234246910662,0.00968107735370264,0.010394916608745785,0.09802646684112876,0,0
2026-04-27T20:13:02.160Z,29,2.8999999999999946,1,0,0,0,16.2082258457672,-0.011302571140084261,0.01268913145686672,0.009988239003033465,0.09161966590391359,0,0
2026-04-27T20:13:02.162Z,30,2.9999999999999942,1,0,0,0,17.182102781586874,-0.011579878688055592,0.01135759880670943,0.00941096717263801,0.08878339875660071,0,0
2026-04-27T20:13:02.164Z,31,3.099999999999994,1,0,0,0,17.232719643609865,-0.012291528944640586,0.004554754939860589,0.010065127559571911,0.09061428910319114,0,0
2026-04-27T20:13:02.166Z,32,3.1999999999999935,1,0,0,0,17.453431542935952,-0.013097221517541722,-0.004197238126857365,0.010735952014212596,0.08977300904766805,0,0
2026-04-27T20:13:02.166Z,33,3.299999999999993,1,0,0,0,18.086088536783635,-0.013684304098191418,-0.0113052374586831,0.010938234037791376,0.08527542151806689,0,0
