timestamp_utc,sample_index,race_time_seconds,game_state,is_racing,is_paused,level_id,level_name,car_id,car_name,player_steer,player_throttle,player_brake,position_x,position_y,position_z,forward_x,forward_y,forward_z,right_x,right_y,right_z,up_x,up_y,up_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,vehicle_applied_throttle,vehicle_applied_brake,vehicle_applied_handbrake,vehicle_control_candidate_1dfc,vehicle_applied_steer,vehicle_frame_delta_ms,vehicle_frame_delta_seconds,speed_magnitude,planar_speed_magnitude,yaw_radians,yaw_degrees,pitch_radians,pitch_degrees,roll_radians,roll_degrees,yaw_rate,quat_x,quat_y,quat_z,quat_w,camera_position_x,camera_position_y,camera_position_z,camera_forward_x,camera_forward_y,camera_forward_z,camera_fov,camera_mode_index,camera_family,wheel_0_contact_flag,wheel_0_contact_ptr,wheel_0_contact_surface_44_candidate,wheel_0_contact_surface_48_candidate,wheel_0_contact_surface_4c_candidate,wheel_0_contact_surface_50_candidate,wheel_0_suspension_length_candidate,wheel_0_tire_force_multiplier_candidate,wheel_0_load_or_spin_candidate,wheel_0_rotation_or_phase_candidate,wheel_0_vertical_load_candidate,wheel_1_contact_flag,wheel_1_contact_ptr,wheel_1_contact_surface_44_candidate,wheel_1_contact_surface_48_candidate,wheel_1_contact_surface_4c_candidate,wheel_1_contact_surface_50_candidate,wheel_1_suspension_length_candidate,wheel_1_tire_force_multiplier_candidate,wheel_1_load_or_spin_candidate,wheel_1_rotation_or_phase_candidate,wheel_1_vertical_load_candidate,wheel_2_contact_flag,wheel_2_contact_ptr,wheel_2_contact_surface_44_candidate,wheel_2_contact_surface_48_candidate,wheel_2_contact_surface_4c_candidate,wheel_2_contact_surface_50_candidate,wheel_2_suspension_length_candidate,wheel_2_tire_force_multiplier_candidate,wheel_2_load_or_spin_candidate,wheel_2_rotation_or_phase_candidate,wheel_2_vertical_load_candidate,wheel_3_contact_flag,wheel_3_contact_ptr,wheel_3_contact_surface_44_candidate,wheel_3_contact_surface_48_candidate,wheel_3_contact_surface_4c_candidate,wheel_3_contact_surface_50_candidate,wheel_3_suspension_length_candidate,wheel_3_tire_force_multiplier_candidate,wheel_3_load_or_spin_candidate,wheel_3_rotation_or_phase_candidate,wheel_3_vertical_load_candidate,web_gear,web_engine_rpm,web_clutch,web_slip_long_avg,web_slip_lat_avg,web_slip_angle_deg,web_surface_type,web_surface_grip,web_wheel_contacts,web_forward_impulse,web_suspension_force,web_sim_steps,web_sim_backlog_ms
2026-04-26T20:18:41.322Z,0,0.012,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008025317220017314,0.4799598455429077,0.7367366552352905,-0.0005037170671398374,-0.000015564516113441937,0.999999873013423,-0.9999998730369298,0.000013980687203947298,-0.0005037168495490194,0.00001397284531956627,0.9999999997811432,0.00001557155644807816,0.0002077863464364782,0.0008320404449477792,0.000639776757452637,0.0006323829293251038,0,-0.001469641225412488,0,0,0,0,1.064271680747071e-33,17,0.017,0.0010699442822740485,0.0006726733718098483,-0.0005037170885022831,-0.028860863239798584,0.000015564516114070368,0.0008917810834995927,0.00001398068720609618,0.0008010343716018576,0,0.000006988383352906764,0.9999999682289366,0.000007784018387686568,0.00025185848717402626,0.002453758942401463,1.5739848918272044,-2.5336404791006246,-0.00047053474509577674,-0.23322682541051856,0.9724222470233728,100,0,web_chase,1,tarmac,1.6,0,2457.357177734375,0,0.005138665437698364,0.9987408801801574,0.03662109375,4.471935175553213,2457.357177734375,1,tarmac,1.6,0,2459.234130859375,0,0.0051430463790893555,0.9987408801801574,0.03662109375,5.548714747685317,2459.234130859375,1,tarmac,1.6,0,2680.712890625,0,0.009900033473968506,0.9990146018801231,0.03662109375,4.720470331803213,2680.712890625,1,tarmac,1.6,0,2682.601806640625,0,0.009904474020004272,0.9990146018801231,0.03662109375,5.321297755497817,2682.601806640625,-1,1000.0000000000009,1,0.0024872175022088334,0.0032741516700919527,0.18759440184224122,tarmac,1.6,4,0,10279.906005859375,1,2.333333333339967
2026-04-26T20:18:41.338Z,1,0.029,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0007955892360769212,0.48045408725738525,0.736784040927887,-0.0005040433552905275,-0.00027857111729810127,0.9999998341692006,-0.9999998729696129,0.0000011671780651498962,-0.0005040430497054692,0.000001026766036073029,0.9999999611983844,0.0002785716702194524,-0.0007303600432351232,-0.0692327544093132,-0.013429456390440464,-0.03771841526031494,-2.867372485282349e-11,0.002129209227859974,0,0,0,0,1.0328176990631589e-33,16,0.016,0.07052700197680158,0.013449302016666017,-0.0005040433961907373,-0.02887955929316968,0.0002785711209010412,0.015960949521858257,0.0000011671781104377625,0.00006687437966813808,-2.867372485282349e-11,5.48486048044784e-7,0.9999999585421487,0.00013928570265387433,0.0002520216116972735,0.002430095660374624,1.5747374077936134,-2.5334837699993047,-0.0004678499241009755,-0.2333038429712017,0.9724037731165576,100,0,web_chase,1,tarmac,1.6,0,2447.095947265625,0,0.004932910203933716,0.9982676351258892,0.00732421875,4.472057245865713,2447.095947265625,1,tarmac,1.6,0,2445.42919921875,0,0.004952788352966309,0.9982676351258892,0.00732421875,5.548836817997817,2445.42919921875,1,tarmac,1.6,0,2639.58544921875,0,0.009125202894210815,0.9986442361854786,0.00732421875,4.720592402115713,2639.58544921875,1,tarmac,1.6,0,2637.722412109375,0,0.009145289659500122,0.9986442361854786,0.00732421875,5.321419825810317,2637.722412109375,-1,1000.0000000000009,1,0.003115213129252709,0.0004161939077815252,0.02384615299808249,tarmac,1.6,4,0,10169.8330078125,1,1.6666666666733005
2026-04-26T20:18:41.355Z,2,0.046,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008012179168872535,0.4799594283103943,0.736635148525238,-0.0005039308246907109,-0.000016431085975618937,0.9999998728918635,-0.9999998729058593,0.000015564281099558874,-0.0005039305689596903,0.000015555998994707788,0.9999999997438863,0.000016438927208334404,0.0008068266324698925,-0.00027891417266801,0.000356371485395357,-0.0003450304502621293,0,-0.0033328451681882143,0,0,0,0,1.0022933230256898e-33,16,0.016,0.0009250745733078391,0.0008820259919444552,-0.0005039308460872985,-0.02887311064725888,0.00001643108597635828,0.0009414318792619231,0.0000155642811022883,0.0008917676183163443,0,0.000007780070271029689,0.9999999681927007,0.00000821750355736493,0.0002519653564269378,0.0024562473506935124,1.5739851856446476,-2.533741663327478,-0.0004713847643538696,-0.23322702995700387,0.972422197553017,100,0,web_chase,1,tarmac,1.6,0,2457.220458984375,0,0.005148470401763916,0.9993190262365484,0.0439453125,4.472789667740713,2457.220458984375,1,tarmac,1.6,0,2458.62451171875,0,0.005150139331817627,0.9993190262365484,0.0439453125,5.549569239872817,2458.62451171875,1,tarmac,1.6,0,2679.05615234375,0,0.009938627481460571,0.9994670640112118,0.0439453125,4.721324823990713,2679.05615234375,1,tarmac,1.6,0,2680.4736328125,0,0.009940266609191895,0.9994670640112118,0.0439453125,5.322152247685317,2680.4736328125,-1,1000.0000000000009,1,0.0004524120690935704,0.0014740963353195838,0.0844594374338891,tarmac,1.6,4,0,10275.374755859375,1,1.0000000000066345
2026-04-26T20:18:41.372Z,3,0.062,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0007958387723192573,0.48043185472488403,0.7366822957992554,-0.0005043476217010211,-0.0002659501684616707,0.999999837451979,-0.9999998728124102,0.000003073548323570535,-0.0005043468221241462,0.0000029394167016643107,0.99999996463053,0.0002659516847728968,-0.0016287809703499079,-0.07062328606843948,-0.012252160347998142,-0.0386231355369091,0,0.0029049713630229235,0,0,0,0,9.726710786357727e-34,17,0.017,0.07169670073125452,0.012359949864074366,-0.0005043476609186776,-0.028896992377935356,0.00026595017159675757,0.01523782239327423,0.000003073548432270636,0.0001761013532981582,0,0.0000015032413173976361,0.9999999593618639,0.00013297546871251703,0.0002521736212041576,0.002434685076952911,1.574702936292243,-2.533590716115861,-0.0004688020932345048,-0.2333002016187092,0.9724046463017684,100,0,web_chase,1,tarmac,1.6,0,2447.823974609375,0,0.004930406808853149,0.9993299124313353,0.00732421875,4.472911738053213,2447.823974609375,1,tarmac,1.6,0,2444.543212890625,0,0.004952549934387207,0.9993299124313353,0.00732421875,5.549691310185317,2444.543212890625,1,tarmac,1.6,0,2641.466552734375,0,0.009124666452407837,0.9994755836419146,0.00732421875,4.721446894303213,2641.466552734375,1,tarmac,1.6,0,2638.408203125,0,0.009147047996520996,0.9994755836419146,0.00732421875,5.322274317997817,2638.408203125,-1,1000.0000000000009,1,0.003682592373699781,0.0016140209150218748,0.09247650617426179,tarmac,1.6,4,0,10172.241943359375,1,1.3333333333399693
2026-04-26T20:18:41.388Z,4,0.079,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008014647755771875,0.4799599051475525,0.7365610599517822,-0.0005050013025725862,-0.000015566557628517326,0.9999998723656752,-0.9999998723891407,0.000013985945498112049,-0.0005050010848713819,0.000013978082584535224,0.9999999997810378,0.000015573618562749786,0.0002079376281471923,0.0008327644318342209,0.0006404205341823399,0.0006331972545012832,0,-0.0014709547394886613,0,0,0,0,9.439243038738953e-34,17,0.017,0.001070921620255211,0.0006733323977070119,-0.0005050013240985443,-0.02893444451936482,0.000015566557629146004,0.000891898053697239,0.000013985945500262528,0.0008013356496650276,0,0.000006991007243905784,0.9999999680669812,0.000007785044296416743,0.00025250060492409856,0.0024568695780879035,1.573984876928001,-2.5338160930895643,-0.0004717788330539387,-0.23322679907986796,0.9724222527357607,100,0,web_chase,1,tarmac,1.6,0,2457.35595703125,0,0.00513872504234314,0.9987416410399382,0.03662109375,4.473522089615713,2457.35595703125,1,tarmac,1.6,0,2459.232666015625,0,0.005143076181411743,0.9987416410399382,0.03662109375,5.550301661747817,2459.232666015625,1,tarmac,1.6,0,2680.70849609375,0,0.009900152683258057,0.9990151973356038,0.03662109375,4.722057245865713,2680.70849609375,1,tarmac,1.6,0,2682.597412109375,0,0.009904563426971436,0.9990151973356038,0.03662109375,5.322884669560317,2682.597412109375,-1,1000.0000000000009,1,0.0024924529695956738,0.0032694860744846995,0.1873270857665961,tarmac,1.6,4,0,10279.89453125,1,1.666666666673304
2026-04-26T20:18:41.405Z,5,0.096,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0007945020915940404,0.48045414686203003,0.7366084456443787,-0.0005053280513151819,-0.00027859635859224416,0.999999833513801,-0.9999998723212815,0.0000011314613077656037,-0.0005053277557046409,9.906786467580068e-7,0.9999999611913937,0.00027859689478055584,-0.0007326093618758023,-0.06923245638608932,-0.013424467295408249,-0.03771861270070076,-2.867372485282349e-11,0.0021318509243428707,0,0,0,0,9.160271247023064e-34,17,0.017,0.07052578291585535,0.013444442667607822,-0.0005053280924324035,-0.028953166965773474,0.00027859636219616356,0.01596239574153821,0.000001131461351675559,0.00006482796013317692,-2.867372485282349e-11,5.30535010712667e-7,0.9999999583783086,0.00013929831914103163,0.0002526639622712571,0.002433175276128328,1.574737593603424,-2.5336593239624507,-0.00046909813208104444,-0.233303886058182,0.9724037621775707,100,0,web_chase,1,tarmac,1.6,0,2447.095947265625,0,0.0049329400062561035,0.9982686584432394,0.00732421875,4.473644159928213,2447.095947265625,1,tarmac,1.6,0,2445.427490234375,0,0.004952847957611084,0.9982686584432394,0.00732421875,5.550423732060317,2445.427490234375,1,tarmac,1.6,0,2639.583740234375,0,0.00912526249885559,0.9986450370425352,0.00732421875,4.722179316178213,2639.583740234375,1,tarmac,1.6,0,2637.71875,0,0.009145379066467285,0.9986450370425352,0.00732421875,5.323006739872817,2637.71875,-1,1000.0000000000009,1,0.00311392628921178,0.00041649873535734496,0.023863618328628648,tarmac,1.6,4,0,10169.825927734375,1,2.0000000000066387
2026-04-26T20:18:41.421Z,6,0.113,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008001456735655665,0.4799594283103943,0.7364595532417297,-0.0005052169227204468,-0.00001643038434958472,0.9999998722429437,-0.9999998722569036,0.000015565870371119816,-0.0005052166669742339,0.00001555756747845183,0.9999999997438732,0.000016438246391844906,0.0008110399357974529,-0.0002910153998527676,0.0003507579385768622,-0.00035808869870379567,0,-0.003345383098348975,0,0,0,0,8.889544317766355e-34,17,0.017,0.0009303262179926419,0.0008836384492160956,-0.0005052169442809191,-0.02894679864579274,0.000016430384350323968,0.0009413916790513604,0.000015565870373849468,0.0008918586768692994,0,0.00000778085971114338,0.9999999680304644,0.000008217157948056128,0.00025260840549944346,0.002459434349560189,1.5739852267131806,-2.533917244911751,-0.0004726538451099356,-0.23322704444889883,0.9724221934612425,100,0,web_chase,1,tarmac,1.6,0,2457.2177734375,0,0.005148559808731079,0.9993191149023194,0.0439453125,4.474376581803213,2457.2177734375,1,tarmac,1.6,0,2458.62451171875,0,0.005150169134140015,0.9993191149023194,0.0439453125,5.551156153935317,2458.62451171875,1,tarmac,1.6,0,2679.052978515625,0,0.009938746690750122,0.9994671334018151,0.0439453125,4.722911738053213,2679.052978515625,1,tarmac,1.6,0,2680.47216796875,0,0.009940385818481445,0.9994671334018151,0.0439453125,5.323739161747817,2680.47216796875,-1,1000.0000000000009,1,0.000442426384225883,0.0014786293808429088,0.08471916124460956,tarmac,1.6,4,0,10275.367431640625,1,2.3333333333399735
2026-04-26T20:18:41.438Z,7,0.129,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.000794778810814023,0.48043155670166016,0.7365067005157471,-0.0005056341870537366,-0.0002657946319451162,0.9999998368436279,-0.9999998721626643,0.0000030880951183385633,-0.0005056333841130124,0.0000029536999752666847,0.999999964671838,0.0002657961594131032,-0.0016361796297132969,-0.07063919305801392,-0.012245472520589828,-0.038632944226264954,0,0.0029095797799527645,0,0,0,0,8.626818578457879e-34,16,0.016,0.07171139572564858,0.012354298079341025,-0.00050563422646003,-0.028970707153521815,0.00026579463507470574,0.015228910807000517,0.0000030880952274254755,0.00017693482326597184,0,0.000001510448835012874,0.9999999592097654,0.00013289770326048333,0.00025281690310414794,0.0024378574403611675,1.5747023486336218,-2.5337664127221626,-0.00047006084786717665,-0.2333001078881679,0.972404668182012,100,0,web_chase,1,tarmac,1.6,0,2447.827880859375,0,0.004930406808853149,0.9993297246257683,0.00732421875,4.474498652115713,2447.827880859375,1,tarmac,1.6,0,2444.535888671875,0,0.004952549934387207,0.9993297246257683,0.00732421875,5.551278224247817,2444.535888671875,1,tarmac,1.6,0,2641.484130859375,0,0.009124666452407837,0.9994754366636448,0.00732421875,4.723033808365713,2641.484130859375,1,tarmac,1.6,0,2638.421630859375,0,0.009147077798843384,0.9994754366636448,0.00732421875,5.323861232060317,2638.421630859375,-1,1000.0000000000009,1,0.0036938254016812702,0.0016224431417146657,0.09295906295419895,tarmac,1.6,4,0,10172.26953125,1,1.6666666666733074
2026-04-26T20:18:41.454Z,8,0.146,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0008003959082998335,0.4799599051475525,0.7363856434822083,-0.000506295258604804,-0.000015562801310934403,0.999999871711447,-0.999999871734846,0.000013986541242514906,-0.0005062950409468605,0.000013978660079074801,0.9999999997810881,0.00001556988063428466,0.00020703967311419547,0.0008293436258099973,0.0006377564277499914,0.0006305879214778543,0,-0.0014647339703515172,0,0,0,0,8.371857558197739e-34,17,0.017,0.0010664940398573898,0.0006705212057643389,-0.0005062952802963089,-0.029008582748371526,0.000015562801311562624,0.0008916828325532005,0.000013986541244664695,0.0008013697833049404,0,0.000006991300554794248,0.999999967903422,0.000007783170736117911,0.0002531475830130872,0.002460021251219487,1.5739846197889367,-2.533991580765328,-0.0004730365572374115,-0.2332267087734891,0.9724222737839265,100,0,web_chase,1,tarmac,1.6,0,2457.3603515625,0,0.0051385462284088135,0.9987363888897789,0.03662109375,4.475109003678213,2457.3603515625,1,tarmac,1.6,0,2459.239013671875,0,0.005142956972122192,0.9987363888897789,0.03662109375,5.551888575810317,2459.239013671875,1,tarmac,1.6,0,2680.7294921875,0,0.009899646043777466,0.9990110869572183,0.03662109375,4.723644159928213,2680.7294921875,1,tarmac,1.6,0,2682.62060546875,0,0.00990411639213562,0.9990110869572183,0.03662109375,5.324471583622817,2682.62060546875,-1,1000.0000000000009,1,0.002479079141972519,0.0032843059994237104,0.18817619580050257,tarmac,1.6,4,0,10279.949462890625,1,2.0000000000066422
2026-04-26T20:18:41.472Z,9,0.163,WebPort,true,false,webtest,webtest,car_1,car_1,0,0,0,0.0007934152381494641,0.4804540276527405,0.7364329695701599,-0.0005066201425332807,-0.0002785671705915558,0.9999998328681674,-0.999999871667532,0.0000011161814720806146,-0.0005066198512582571,9.750536270006321e-7,0.999999961199542,0.0002785677003223598,-0.0007314486429095268,-0.06923594325780869,-0.013427560217678547,-0.03772042691707611,0,0.0021301223896443844,0,0,0,0,8.124431774857315e-34,17,0.017,0.07052978256960035,0.013447467810580463,-0.0005066201838619204,-0.02902719835142982,0.0002785671741943426,0.01596072339222145,0.000001116181515388505,0.00006395249000227789,0,5.228087966148817e-7,0.9999999582169043,0.00013928372354818407,0.0002533100090319608,0.0024362849526922375,1.5747370826857123,-2.5338349129286337,-0.0004703515567567196,-0.23330374972960619,0.9724037942807084,100,0,web_chase,1,tarmac,1.6,0,2447.094482421875,0,0.0049329400062561035,0.9982648719237537,0.00732421875,4.475231073990713,2447.094482421875,1,tarmac,1.6,0,2445.431640625,0,0.004952847957611084,0.9982648719237537,0.00732421875,5.552010646122817,2445.431640625,1,tarmac,1.6,0,2639.585205078125,0,0.00912526249885559,0.9986420736794595,0.00732421875,4.723766230240713,2639.585205078125,1,tarmac,1.6,0,2637.726806640625,0,0.009145379066467285,0.9986420736794595,0.00732421875,5.324593653935317,2637.726806640625,-1,1000.0000000000009,1,0.0031192540183635313,0.0004147018796521902,0.023760666098111588,tarmac,1.6,4,0,10169.838134765625,1,2.333333333339977
