timestamp_utc,sample_index,race_time_seconds,game_state,is_racing,is_paused,level_id,level_name,car_id,car_name,player_steer,player_throttle,player_brake,position_x,position_y,position_z,forward_x,forward_y,forward_z,right_x,right_y,right_z,up_x,up_y,up_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,vehicle_applied_throttle,vehicle_applied_brake,vehicle_applied_handbrake,vehicle_control_candidate_1dfc,vehicle_applied_steer,vehicle_frame_delta_ms,vehicle_frame_delta_seconds,speed_magnitude,planar_speed_magnitude,yaw_radians,yaw_degrees,pitch_radians,pitch_degrees,roll_radians,roll_degrees,yaw_rate,quat_x,quat_y,quat_z,quat_w,camera_position_x,camera_position_y,camera_position_z,camera_forward_x,camera_forward_y,camera_forward_z,camera_fov,camera_mode_index,camera_family,wheel_0_contact_flag,wheel_0_contact_ptr,wheel_0_contact_surface_44_candidate,wheel_0_contact_surface_48_candidate,wheel_0_contact_surface_4c_candidate,wheel_0_contact_surface_50_candidate,wheel_0_suspension_length_candidate,wheel_0_tire_force_multiplier_candidate,wheel_0_load_or_spin_candidate,wheel_0_rotation_or_phase_candidate,wheel_0_vertical_load_candidate,wheel_1_contact_flag,wheel_1_contact_ptr,wheel_1_contact_surface_44_candidate,wheel_1_contact_surface_48_candidate,wheel_1_contact_surface_4c_candidate,wheel_1_contact_surface_50_candidate,wheel_1_suspension_length_candidate,wheel_1_tire_force_multiplier_candidate,wheel_1_load_or_spin_candidate,wheel_1_rotation_or_phase_candidate,wheel_1_vertical_load_candidate,wheel_2_contact_flag,wheel_2_contact_ptr,wheel_2_contact_surface_44_candidate,wheel_2_contact_surface_48_candidate,wheel_2_contact_surface_4c_candidate,wheel_2_contact_surface_50_candidate,wheel_2_suspension_length_candidate,wheel_2_tire_force_multiplier_candidate,wheel_2_load_or_spin_candidate,wheel_2_rotation_or_phase_candidate,wheel_2_vertical_load_candidate,wheel_3_contact_flag,wheel_3_contact_ptr,wheel_3_contact_surface_44_candidate,wheel_3_contact_surface_48_candidate,wheel_3_contact_surface_4c_candidate,wheel_3_contact_surface_50_candidate,wheel_3_suspension_length_candidate,wheel_3_tire_force_multiplier_candidate,wheel_3_load_or_spin_candidate,wheel_3_rotation_or_phase_candidate,wheel_3_vertical_load_candidate,web_telemetry_schema_version,web_capture_has_simulation,web_gear,web_engine_rpm,web_clutch,web_steer_state,web_steer_raw,web_steer_limit,web_steer_target,web_steer_speed_kph,web_speed_forward,web_speed_right,web_front_grip_scale,web_rear_grip_scale,web_inertia_roll_torque,web_inertia_pitch_torque,web_longitudinal_accel_filtered,web_lateral_accel_filtered,web_load_transfer_long,web_load_transfer_lat,web_aero_drag_force,web_rolling_resistance_drag,web_brake_distance_scale,web_slip_long_avg,web_slip_lat_avg,web_slip_angle_deg,web_surface_type,web_surface_grip,web_wheel_contacts,web_forward_impulse,web_suspension_force,web_front_suspension_force_sum,web_rear_suspension_force_sum,web_suspension_force_front_rear_ratio,web_suspension_force_front_minus_rear,web_camera_fov_degrees,web_sim_steps,web_sim_backlog_ms,web_wheel_0_forward_impulse,web_wheel_0_suspension_force,web_wheel_0_angular_velocity,web_wheel_0_longitudinal_speed,web_wheel_0_ground_relative_longitudinal_velocity,web_wheel_0_slip_ratio,web_wheel_1_forward_impulse,web_wheel_1_suspension_force,web_wheel_1_angular_velocity,web_wheel_1_longitudinal_speed,web_wheel_1_ground_relative_longitudinal_velocity,web_wheel_1_slip_ratio,web_wheel_2_forward_impulse,web_wheel_2_suspension_force,web_wheel_2_angular_velocity,web_wheel_2_longitudinal_speed,web_wheel_2_ground_relative_longitudinal_velocity,web_wheel_2_slip_ratio,web_wheel_3_forward_impulse,web_wheel_3_suspension_force,web_wheel_3_angular_velocity,web_wheel_3_longitudinal_speed,web_wheel_3_ground_relative_longitudinal_velocity,web_wheel_3_slip_ratio,web_input_throttle_raw,web_input_brake_raw,web_input_steer_raw,web_input_handbrake_raw,web_input_reset_raw,web_input_version_raw,web_input_snapshot_present,web_input_sanity_mask,web_input_steer_missing_under_turn_test
2026-05-01T20:16:56.858Z,939,15.663,WebPort,true,false,webtest,webtest,car_16,car_16,0,0,0,-35.07876968383789,0.6404725909233093,188.69932556152344,-0.9982433737822108,-0.04066640808660256,-0.043086076094758674,0.04312920619693953,-0.00018345371190371315,-0.9990694860306552,-0.040620663125203946,0.9991727626382083,-0.0019370413519596043,-0.0003856152470689267,-0.13117781281471252,-0.00003787931564147584,0.000830887584015727,-0.000054513540817424655,-0.0022120594512671232,0,0,0,0,-0.39184317427227333,16.59999999962747,0.016599999999627472,0.13117838506710275,0.0003874712393526724,-1.6139314493198975,-92.47146046946224,0.04067762516070558,2.330656242323597,-0.00018360559525046807,-0.010519825702839054,-0.000054513540817424655,0.014750995423804938,-0.6915485305360916,-0.014000957642343544,-0.7220436352690027,-29.804831318978582,2.3442791929596307,188.9190718175118,-0.9622087131663414,-0.2693474271428994,-0.0400793687359704,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,7946.1865234375,-0.2598802447319031,0.05413171648979187,0.9994532892397117,0,6.169669980271159,7946.1865234375,1,tarmac,1.6,0,7954.5791015625,-0.24798980355262756,0.05380946397781372,0.9994532892397117,0,0.7791754743377837,7954.5791015625,1,tarmac,1.6,0,5753.02294921875,0,0.15480288863182068,0.9995721394049918,0,0.5125840105772994,5753.02294921875,1,tarmac,1.6,0,5762.39892578125,0,0.15448060631752014,0.9995721394049918,0,0.6474408889937848,5762.39892578125,2026-04-28-slip-live-v5-loadtransfer,1,0,1000.0008602824537,0.25,-0.39184317427227333,0,1,-0.00005594448861538105,0.0071922360664175905,0.005717278993898733,0.00008568542052312078,0.9994532892397117,0.9995721394049918,-1.5359999627421911e-12,2.2020334799052077e-7,-0.00803987089044583,-0.0047851799060773855,-0.0008463021989942978,-0.0005629623418914572,0.000009808386325609781,137.16,0.08559043993604634,0.0028586394969493667,0.00017137084104624156,0.00981882582743729,tarmac,1.6,4,0,27416.1875,15900.765625,11515.421875,1.3808235423419952,4385.34375,100,1,1.233333331847164,0,7946.1865234375,0,0,-0.005717278993898733,-0.0028586394969493667,0,7954.5791015625,0,0,-0.005717278993898733,-0.0028586394969493667,0,5753.02294921875,0,0,-0.005717278993898733,-0.0028586394969493667,0,5762.39892578125,0,0,-0.005717278993898733,-0.0028586394969493667,0,0,0,0,0,32,1,,0
2026-05-01T20:16:56.875Z,940,15.679599999999628,WebPort,true,false,webtest,webtest,car_16,car_16,0,0,0,-35.07875061035156,0.6405668258666992,188.6993408203125,-0.9982446028388953,-0.04063579405473279,-0.0430864844766621,0.04312882987188305,-0.00016559073446554767,-0.9990695053966921,-0.040590847945053674,0.9991740112819438,-0.0019178743054557926,-0.0003902573371306062,-0.13142447173595428,-0.0000035551158816815587,0.0011348894331604242,-0.000049916441639652476,-0.001764911226928234,0,0,0,0,-0.3806567527890104,16.600000001490116,0.016600000001490117,0.13142505120601125,0.0003902735297624011,-1.6139318046163285,-92.47148082644821,0.04064698580241332,2.328900736406461,-0.0001657276220956502,-0.009495493294819805,-0.000049916441639652476,0.014733754725774388,-0.6915487504387161,-0.013996815020168304,-0.7220438569835089,-29.804836005344534,2.3443214720606167,188.9195755306736,-0.9622074484881257,-0.26933843886233033,-0.040170031431079445,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,7943.05419921875,-0.25246110558509827,0.05427151918411255,0.9994902830057988,0,6.169669980271159,7943.05419921875,1,tarmac,1.6,0,7950.4208984375,-0.2413741499185562,0.05396965146064758,0.9994902830057988,0,0.7791754743377837,7950.4208984375,1,tarmac,1.6,0,5751.83837890625,0,0.15483474731445312,0.9996010910480164,0,0.5125840105772994,5751.83837890625,1,tarmac,1.6,0,5760.12548828125,0,0.15453287959098816,0.9996010910480164,0,0.6474408889937848,5760.12548828125,2026-04-28-slip-live-v5-loadtransfer,1,0,1000.0007528962503,0.25,-0.3806567527890104,0,1,-0.000042897464851032334,0.006684442657056044,0.005721100404123155,0.00004527784558587219,0.9994902830057988,0.9996010910480164,-4.01376505399935e-13,6.148675335251517e-8,-0.007190863770948873,-0.004518230107701689,-0.000756933028520934,-0.0005315564832590223,0.000009819911975207708,137.16,0.08559043993604634,0.0028605502020615774,0.00009055569117174438,0.005188458900848678,tarmac,1.6,4,0,27405.43896484375,15893.47509765625,11511.9638671875,1.380605019353592,4381.51123046875,100,1,1.1666666666706147,0,7943.05419921875,0,0,-0.005721100404123155,-0.0028605502020615774,0,7950.4208984375,0,0,-0.005721100404123155,-0.0028605502020615774,0,5751.83837890625,0,0,-0.005721100404123155,-0.0028605502020615774,0,5760.12548828125,0,0,-0.005721100404123155,-0.0028605502020615774,0,0,0,0,0,32,1,,0
2026-05-01T20:16:56.891Z,941,15.696400000000372,WebPort,true,false,webtest,webtest,car_16,car_16,0,0,0,-35.078739166259766,0.640656590461731,188.69935607910156,-0.9982455302575687,-0.04061249023626432,-0.043086969696128026,0.043128363870282814,-0.00014325499187888352,-0.9990695289657673,-0.0405685290669775,0.999174962213734,-0.0018945539119180933,-0.00039421796100214124,-0.13178212940692902,0.00002541067442507483,0.0013796701095998287,-0.00004536501728580333,-0.0013193569611757994,0,0,0,0,-0.3696619601582653,16.799999998882413,0.016799999998882414,0.13178272149461678,0.00039503607829086053,-1.6139322497594601,-92.47150633127094,0.04062366273072091,2.327564422833205,-0.00014337327927024403,-0.008214683797135478,-0.00004536501728580333,0.014717608165229396,-0.691548918849441,-0.01399681760357708,-0.7220440249354856,-29.804846527550335,2.344370914730333,188.92006055973326,-0.9622057630994456,-0.2693314379525814,-0.04025724765316663,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,7940.46826171875,-0.24516910314559937,0.0543939471244812,0.9995241058449104,0,6.169669980271159,7940.46826171875,1,tarmac,1.6,0,7946.62158203125,-0.2348485141992569,0.05412149429321289,0.9995241058449104,0,0.7791754743377837,7946.62158203125,1,tarmac,1.6,0,5750.6005859375,0,0.15487000346183777,0.9996275610960168,0,0.5125840105772994,5750.6005859375,1,tarmac,1.6,0,5757.5869140625,0,0.15459752082824707,0.9996275610960168,0,0.6474408889937848,5757.5869140625,2026-04-28-slip-live-v5-loadtransfer,1,0,1000.0006589147104,0.25,-0.3696619601582653,0,1,-0.000032889647337917384,0.006222010897879676,0.005730263225168444,0.000008483140367682779,0.9995241058449104,0.9996275610960168,-1.270797083664659e-14,2.1583574043534553e-9,-0.006396120879502749,-0.004256954372143019,-0.0006732758820529209,-0.0005008181614285904,0.000009850796578016506,137.16,0.08559043993604634,0.002865131612584222,0.000016966280735365557,0.0009720962800772871,tarmac,1.6,4,0,27395.27734375,15887.08984375,11508.1875,1.3805032151022913,4378.90234375,100,1,1.2999999988863622,0,7940.46826171875,0,0,-0.005730263225168444,-0.002865131612584222,0,7946.62158203125,0,0,-0.005730263225168444,-0.002865131612584222,0,5750.6005859375,0,0,-0.005730263225168444,-0.002865131612584222,0,5757.5869140625,0,0,-0.005730263225168444,-0.002865131612584222,0,0,0,0,0,32,1,,0
2026-05-01T20:16:56.908Z,942,15.713099999999628,WebPort,true,false,webtest,webtest,car_16,car_16,0,0,0,-35.078731536865234,0.6407402157783508,188.69937133789062,-0.9982461595625624,-0.04059643996472193,-0.043087515370301956,0.04312783194225588,-0.00011744347068964178,-0.9990695552958221,-0.040553606874799815,0.9991756178316312,-0.00186807393383406,-0.0003975149884354323,-0.1322423368692398,0.000049167745601153,0.001566704479046166,-0.00004099213765584864,-0.0008831950835883617,0,0,0,0,-0.3588607468240031,16.700000001117587,0.016700000001117588,0.1322429434649378,0.00040054417139476835,-1.6139327682162115,-92.47153603665465,0.040607599211572275,2.3266440509818604,-0.00011754036833250251,-0.006734567027865548,-0.00004099213765584864,0.01470288016276713,-0.6915490348701011,-0.014000585670025023,-0.7220441408155375,-29.80485879124461,2.344425856541243,188.9205194280444,-0.9622037151973344,-0.26932642855069017,-0.0403396249930178,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,7938.43603515625,-0.23800545930862427,0.05449801683425903,0.9995543267988121,0,6.169669980271159,7938.43603515625,1,tarmac,1.6,0,7943.25048828125,-0.22841499745845795,0.05426231026649475,0.9995543267988121,0,0.7791754743377837,7943.25048828125,1,tarmac,1.6,0,5749.3330078125,0,0.15490779280662537,0.9996512122773311,0,0.5125840105772994,5749.3330078125,1,tarmac,1.6,0,5754.8662109375,0,0.15467208623886108,0.9996512122773311,0,0.6474408889937848,5754.8662109375,2026-04-28-slip-live-v5-loadtransfer,1,0,1000.000576664574,0.25,-0.3588607468240031,0,1,-0.000025214166070828587,0.005801585649087146,0.005744431892411755,-0.000023510558316891695,0.9995543267988121,0.9996512122773311,8.439435302737076e-14,-1.657814530906445e-8,-0.005652137999660614,-0.003992649839329372,-0.0005949618947011172,-0.00046972351050933784,0.000009899715153872902,137.16,0.08559043993604634,0.0028722159462058776,0.00004702111663378339,0.0026941115291226336,tarmac,1.6,4,0,27385.8857421875,15881.6865234375,11504.19921875,1.3805121261767528,4377.4873046875,100,1,1.3333333333372839,0,7938.43603515625,0,0,-0.005744431892411755,-0.0028722159462058776,0,7943.25048828125,0,0,-0.005744431892411755,-0.0028722159462058776,0,5749.3330078125,0,0,-0.005744431892411755,-0.0028722159462058776,0,5754.8662109375,0,0,-0.005744431892411755,-0.0028722159462058776,0,0,0,0,0,32,1,,0
2026-05-01T20:16:56.928Z,943,15.732599999999627,WebPort,true,false,webtest,webtest,car_16,car_16,0,0,0,-35.07872772216797,0.6408159732818604,188.6993865966797,-0.9982465026314287,-0.040587381589035576,-0.04308810090810422,0.04312725513671909,-0.00008920498631334249,-0.9990695831156322,-0.04054577473046108,0.9991759887518399,-0.0018394709267262892,-0.00040008442010730505,-0.1327946037054062,0.0000669730143272318,0.001690285513177514,-0.00003678181747091003,-0.00046354447840712965,0,0,0,0,-0.3482548089212358,19.59999999962747,0.01959999999962747,0.13279522328082338,0.0004056512391952897,-1.6139333388853823,-92.47156873358963,0.04059853336389351,2.326124616172159,-0.00008927855260790332,-0.0051152842654695494,-0.00003678181747091003,0.014689838977803352,-0.6915491003368843,-0.014007649870209308,-0.7220442065408224,-29.804875578253135,2.344483712965964,188.9210208725431,-0.9622008173358602,-0.2693232492873298,-0.0404298715248721,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,7936.966796875,-0.2309713363647461,0.054582953453063965,0.9995450026341566,0,6.169669980271159,7936.966796875,1,tarmac,1.6,0,7940.35693359375,-0.22207553684711456,0.05438971519470215,0.9995450026341566,0,0.7791754743377837,7940.35693359375,1,tarmac,1.6,0,5748.07421875,0,0.15494701266288757,0.9996439151049921,0,0.5125840105772994,5748.07421875,1,tarmac,1.6,0,5752.05419921875,0,0.15475377440452576,0.9996439151049921,0,0.6474408889937848,5752.05419921875,2026-04-28-slip-live-v5-loadtransfer,1,0,1000.0005046814492,0.25,-0.3482548089212358,0,1,-0.000019328221004168883,0.00541972261846063,0.005763267384086541,-0.00005073495833438085,0.9995450026341566,0.9996439151049921,3.2206947161839363e-13,-7.720131078686475e-8,-0.0049557919953757985,-0.0037258741350336003,-0.0005216623153027157,-0.00043833813353336473,0.000009965347492941874,137.16,0.08559043993604634,0.0028816336920432705,0.0001014699166687617,0.005813797952710973,tarmac,1.6,4,0,27377.4521484375,15877.32373046875,11500.12841796875,1.3806214290321062,4377.1953125,100,1,4.2666666662980886,0,7936.966796875,0,0,-0.005763267384086541,-0.0028816336920432705,0,7940.35693359375,0,0,-0.005763267384086541,-0.0028816336920432705,0,5748.07421875,0,0,-0.005763267384086541,-0.0028816336920432705,0,5752.05419921875,0,0,-0.005763267384086541,-0.0028816336920432705,0,0,0,0,0,32,1,,0
2026-05-01T20:16:56.941Z,944,15.746,WebPort,true,false,webtest,webtest,car_16,car_16,0,0,0,-35.07872772216797,0.640882670879364,188.69940185546875,-0.9982465737425781,-0.04058499303751585,-0.043088703291564674,0.043126657032153085,-0.00005971610331741499,-0.9990696111318862,-0.04054466012232369,0.9991760879715507,-0.0018099064709151333,-0.00040190378786064684,-0.1334264576435089,0.00007846599328331649,0.001747288042679429,-0.00003279558222857304,-0.00006605424277950078,0,0,0,0,-0.3379623238544024,13.400000000372529,0.013400000000372529,0.1334270860165277,0.0004094918397217132,-1.6139339381356288,-92.47160306809964,0.04059614284268291,2.3259876493959553,-0.00005976534463264233,-0.003424302008595253,-0.00003279558222857304,0.014678775230224863,-0.6915491174977799,-0.014017473808259611,-0.7220442244584586,-29.804888823161008,2.34454432575049,188.921360405489,-0.9621985960298973,-0.26932213029964064,-0.04049014607232527,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,7936.0576171875,-0.2241450995206833,0.05464822053909302,0.9995263394924805,0,6.169669980271159,7936.0576171875,1,tarmac,1.6,0,7937.99609375,-0.21590210497379303,0.05450144410133362,0.9995263394924805,0,0.7791754743377837,7937.99609375,1,tarmac,1.6,0,5746.85791015625,0,0.1549864411354065,0.9996293091680282,0,0.5125840105772994,5746.85791015625,1,tarmac,1.6,0,5749.244140625,0,0.1548396348953247,0.9996293091680282,0,0.6474408889937848,5749.244140625,2026-04-28-slip-live-v5-loadtransfer,1,0,1000.000441683739,0.25,-0.3379623238544024,0,1,-0.00001481510459000313,0.005072917657814607,0.005786282386686067,-0.00007231930356007228,0.9995263394924805,0.9996293091680282,4.969431994798605e-13,-1.568622823710927e-7,-0.004305193908544582,-0.0034509988149092,-0.00045317830616258757,-0.00040599986057755294,0.000010045888182042244,137.16,0.08559043993604634,0.0028931411933430335,0.00014463860712014457,0.008287181684844961,tarmac,1.6,4,0,27370.15576171875,15874.0537109375,11496.10205078125,1.3808205286294177,4377.95166015625,100,1,1.0000000000039526,0,7936.0576171875,0,0,-0.005786282386686067,-0.0028931411933430335,0,7937.99609375,0,0,-0.005786282386686067,-0.0028931411933430335,0,5746.85791015625,0,0,-0.005786282386686067,-0.0028931411933430335,0,5749.244140625,0,0,-0.005786282386686067,-0.0028931411933430335,0,0,0,0,0,32,1,,0
2026-05-01T20:16:56.958Z,945,15.763099999999627,WebPort,true,false,webtest,webtest,car_16,car_16,0,0,0,-35.07872772216797,0.640938937664032,188.6994171142578,-0.998246391066632,-0.04058885333233448,-0.04308929922394766,0.04312605439494799,-0.000029997464229030574,-0.9990696384799592,-0.040549798455339375,0.9991759324990361,-0.0017803819570466096,-0.00040307649760507047,-0.13412441313266754,0.00008451360918115824,0.0017457702197134495,-0.00002916698758781422,0.00030409442842938006,0,0,0,0,-0.32797402769217926,17,0.017,0.13412504542923945,0.0004118412473980672,-1.6139345418889197,-92.47163766061507,0.04060000632096377,2.3262090103956887,-0.000030022204543089258,-0.0017201456119975006,-0.00002916698758781422,0.014669889842498974,-0.6915490906074818,-0.014029543203215374,-0.7220441963823843,-29.804903543148377,2.3446041213404922,188.92175830801568,-0.9621954603113778,-0.2693226423122333,-0.040561194436713806,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,7935.68701171875,-0.217520609498024,0.05469399690628052,0.9995117134029177,0,6.169669980271159,7935.68701171875,1,tarmac,1.6,0,7936.19921875,-0.20989078283309937,0.054595738649368286,0.9995117134029177,0,0.7791754743377837,7936.19921875,1,tarmac,1.6,0,5745.69677734375,0,0.15502551198005676,0.999617862663153,0,0.5125840105772994,5745.69677734375,1,tarmac,1.6,0,5746.5068359375,0,0.1549273133277893,0.999617862663153,0,0.6474408889937848,5746.5068359375,2026-04-28-slip-live-v5-loadtransfer,1,0,1000.0003865498239,0.25,-0.32797402769217926,0,1,-0.000011354982005912993,0.004757700652976292,0.005812929935785204,-0.00008775804808571306,0.9995117134029177,0.999617862663153,4.898340393356303e-13,-2.309851023745526e-7,-0.0036990161905252296,-0.0031655097653453504,-0.00038937012531844523,-0.0003724129135700412,0.000010139356774005478,137.16,0.08559043993604634,0.002906464967892602,0.00017551609617142612,0.010056331443970203,tarmac,1.6,4,0,27364.08984375,15871.88623046875,11492.20361328125,1.3811003324137079,4379.6826171875,100,1,1.3333333333372874,0,7935.68701171875,0,0,-0.005812929935785204,-0.002906464967892602,0,7936.19921875,0,0,-0.005812929935785204,-0.002906464967892602,0,5745.69677734375,0,0,-0.005812929935785204,-0.002906464967892602,0,5746.5068359375,0,0,-0.005812929935785204,-0.002906464967892602,0,0,0,0,0,32,1,,0
2026-05-01T20:16:56.975Z,946,15.779800000000746,WebPort,true,false,webtest,webtest,car_16,car_16,0,0,0,-35.0787353515625,0.6409839987754822,188.69943237304688,-0.9982459743116406,-0.040598489335924214,-0.04308987623844431,0.043125467780790544,-8.969864125248088e-7,-0.9990696642516396,-0.04056068045893203,0.9991755414654806,-0.001751724256880468,-0.0004036834870930761,-0.13487347960472107,0.0000857398918014951,0.0016940884524956346,-0.000025890722099575214,0.0006436501862481236,0,0,0,0,-0.31828093029379007,16.699999999254942,0.016699999999254943,0.13487411097898627,0.00041268836523187554,-1.6139351368296098,-92.47167174820567,0.04060965027370484,2.326761568185576,-8.977265508410734e-7,-0.00005143594252003003,-0.000025890722099575214,0.01466330519413775,-0.691549021661922,-0.014043388054287047,-0.7220441270249198,-29.80492401275937,2.3446622534482136,188.92212815657942,-0.9621920800915281,-0.2693247966876276,-0.040627021775004775,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,7935.83740234375,-0.21109190583229065,0.054720520973205566,0.9995014540996282,0,6.169669980271159,7935.83740234375,1,tarmac,1.6,0,7934.990234375,-0.20403778553009033,0.054671138525009155,0.9995014540996282,0,0.7791754743377837,7934.990234375,1,tarmac,1.6,0,5744.630859375,0,0.1550629734992981,0.9996098336431872,0,0.5125840105772994,5744.630859375,1,tarmac,1.6,0,5743.935546875,0,0.1550135612487793,0.9996098336431872,0,0.6474408889937848,5743.935546875,2026-04-28-slip-live-v5-loadtransfer,1,0,1000.0003382980924,0.25,-0.31828093029379007,0,1,-0.0000087024205654752,0.004470834577740793,0.005842684159790816,-0.00009779468764711081,0.9995014540996282,0.9996098336431872,3.0559058410173025e-13,-2.86840577839665e-7,-0.0031359376561282816,-0.0028756516326183344,-0.0003300987006450823,-0.00033831195677862756,0.000010243956597600754,137.16,0.08559043993604634,0.002921342079895408,0.00019558937529422162,0.011206445579057615,tarmac,1.6,4,0,27359.39404296875,15870.82763671875,11488.56640625,1.381445436750465,4382.26123046875,100,1,1.3666666659255637,0,7935.83740234375,0,0,-0.005842684159790816,-0.002921342079895408,0,7934.990234375,0,0,-0.005842684159790816,-0.002921342079895408,0,5744.630859375,0,0,-0.005842684159790816,-0.002921342079895408,0,5743.935546875,0,0,-0.005842684159790816,-0.002921342079895408,0,0,0,0,0,32,1,,0
2026-05-01T20:16:56.991Z,947,15.796400000000373,WebPort,true,false,webtest,webtest,car_16,car_16,0,0,0,-35.07874298095703,0.641016960144043,188.69944763183594,-0.998245347030075,-0.04061333844817831,-0.04309041509314093,0.043124917414073816,0.000026577435579790837,-0.9990696876553053,-0.04057670059079196,0.9991749376529288,-0.0017249160650839976,-0.00040367760811932385,-0.1356581598520279,0.0000814001468825154,0.001586321392096579,-0.00002287835013703443,0.0009486880153417587,0,0,0,0,-0.30887430721727266,16.699999999254942,0.016699999999254943,0.13565878488337407,0.00041180285964212713,-1.613935702701659,-92.47170417028583,0.04062451164302555,2.3276130619254376,0.000026599381721836815,0.0015240323103186742,-0.00002287835013703443,0.014659166654387145,-0.6915489146014391,-0.014058449649041422,-0.7220440205001603,-29.804942956657303,2.344716927273189,188.92247657122726,-0.96218844805846,-0.2693284393470256,-0.040688845913197436,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,7936.48876953125,-0.20485319197177887,0.054728180170059204,0.9994949739744674,0,6.169669980271159,7936.48876953125,1,tarmac,1.6,0,7934.373046875,-0.1983393430709839,0.05472666025161743,0.9994949739744674,0,0.7791754743377837,7934.373046875,1,tarmac,1.6,0,5743.681640625,0,0.15509802103042603,0.9996047622408875,0,0.5125840105772994,5743.681640625,1,tarmac,1.6,0,5741.56982421875,0,0.15509656071662903,0.9996047622408875,0,0.6474408889937848,5741.56982421875,2026-04-28-slip-live-v5-loadtransfer,1,0,1000.0002960694644,0.25,-0.30887430721727266,0,1,-0.0000066691161469828455,0.004209362440325338,0.005874940417991584,-0.00010294818445274587,0.9994949739744674,0.9996047622408875,1.0128642342801715e-14,-3.178684652990912e-7,-0.0026152580092209106,-0.002585439511937904,-0.00027529031676009583,-0.00030416935434563575,0.000010357656973089975,137.16,0.08559043993604634,0.002937470208995792,0.00020589636890549175,0.011796992788648774,tarmac,1.6,4,0,27356.11328125,15870.86181640625,11485.25146484375,1.3818471336902647,4385.6103515625,100,1,1.39999999851384,0,7936.48876953125,0,0,-0.005874940417991584,-0.002937470208995792,0,7934.373046875,0,0,-0.005874940417991584,-0.002937470208995792,0,5743.681640625,0,0,-0.005874940417991584,-0.002937470208995792,0,5741.56982421875,0,0,-0.005874940417991584,-0.002937470208995792,0,0,0,0,0,32,1,,0
2026-05-01T20:16:57.008Z,948,15.812900000000372,WebPort,true,false,webtest,webtest,car_16,car_16,0,0,0,-35.07875442504883,0.6410375237464905,188.699462890625,-0.9982445334468978,-0.04063281765436594,-0.04309089895618978,0.043124413882618465,0.00005171776824709415,-0.9990697084050507,-0.04059724585074875,0.9991741447088888,-0.0017006394663091097,-0.00040321514825336635,-0.1364622861146927,0.0000729516614228487,0.0014357267646118999,-0.00002027725895459298,0.0012176372110843658,0,0,0,0,-0.299745691866892,16.40000000037253,0.01640000000037253,0.13646290131771688,0.00040976139482061774,-1.613936221629686,-92.47173390267166,0.04064400694176234,2.3287300602634025,0.00005176051489600509,0.002965659048965121,-0.00002027725895459298,0.014657508464434109,-0.6915487748290211,-0.014074270537780377,-0.7220438798209734,-29.804964105766725,2.3447670058951666,188.92279902748544,-0.9621846398447217,-0.269333430022028,-0.04074582579176645,1.7453292519943295,0,web_chase,1,tarmac,1.6,0,7937.599609375,-0.19879886507987976,0.05471774935722351,0.9994918708001466,0,6.169669980271159,7937.599609375,1,tarmac,1.6,0,7934.3603515625,-0.19279177486896515,0.05476149916648865,0.9994918708001466,0,0.7791754743377837,7934.3603515625,1,tarmac,1.6,0,5742.861328125,0,0.15512993931770325,0.9996023336696799,0,0.5125840105772994,5742.861328125,1,tarmac,1.6,0,5739.48974609375,0,0.155173659324646,0.9996023336696799,0,0.6474408889937848,5739.48974609375,2026-04-28-slip-live-v5-loadtransfer,1,0,1000.0002591120958,0.25,-0.299745691866892,0,1,-0.000005110619331389011,0.003970513623778493,0.005908992487215018,-0.00010233842883740757,0.9994918708001466,0.9996023336696799,-2.966725530573747e-13,-3.141141865734853e-7,-0.002136974631971893,-0.0022889420871122575,-0.00022494469810230454,-0.00026928730436614795,0.000010477999610394132,137.16,0.08559043993604634,0.002954496243607509,0.00020467685767481514,0.01172711994500683,tarmac,1.6,4,0,27354.31103515625,15871.9599609375,11482.35107421875,1.382291819710574,4389.60888671875,100,1,1.1333333322197034,0,7937.599609375,0,0,-0.005908992487215018,-0.002954496243607509,0,7934.3603515625,0,0,-0.005908992487215018,-0.002954496243607509,0,5742.861328125,0,0,-0.005908992487215018,-0.002954496243607509,0,5739.48974609375,0,0,-0.005908992487215018,-0.002954496243607509,0,0,0,0,0,32,1,,0
