timestamp_utc,sample_index,race_time_seconds,game_state,is_racing,is_paused,level_id,level_name,car_id,car_name,player_steer,player_throttle,player_brake,vehicle_steer,vehicle_handbrake,vehicle_brake,vehicle_clutch,vehicle_throttle
2026-04-22T21:16:08.4785897Z,46,0.94999990000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:08.5775532Z,47,1.0499999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:08.6779787Z,48,1.1499999000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:08.7780574Z,49,1.25,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:08.8782655Z,50,1.3500000000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:08.9775799Z,51,1.45,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:09.0775953Z,52,1.5499999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:09.1785440Z,53,1.6499999000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:09.2780036Z,54,1.75,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:09.3780601Z,55,1.8500000000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:09.4775627Z,56,1.95,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:09.5780706Z,57,2.0499999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:09.6780233Z,58,2.1499999999999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:09.7780391Z,59,2.25,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:09.8775888Z,60,2.3499998999999998,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:09.9780735Z,61,2.4500000000000002,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:10.0785867Z,62,2.5499999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:10.1784639Z,63,2.6499999999999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:10.2781560Z,64,2.75,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:10.3783426Z,65,2.8499998999999998,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:10.4780369Z,66,2.9500000000000002,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:10.5787245Z,67,3.0499999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:10.6784232Z,68,3.1499999999999999,Race,true,false,68,Garage Test Track,9,CTR,0,0.200000018,0,0.200000018,0,0,0,0
2026-04-22T21:16:10.7786155Z,69,3.25,Race,true,false,68,Garage Test Track,9,CTR,0,0.600000024,0,0.600000024,0,0,0,0
2026-04-22T21:16:10.8778173Z,70,3.3499998999999998,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:10.9780068Z,71,3.4500000000000002,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:11.0782219Z,72,3.5499999,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:11.1778968Z,73,3.6499999999999999,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:11.2785850Z,74,3.75,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:11.3777833Z,75,3.8499998999999998,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:11.4784569Z,76,3.9500000000000002,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:11.5781630Z,77,4.0500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:11.6778557Z,78,4.1500000000000004,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:11.7780509Z,79,4.25,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:11.8782546Z,80,4.3499999000000003,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:11.9784364Z,81,4.4499997999999996,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:12.0786265Z,82,4.5500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:12.1788175Z,83,4.6500000000000004,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:12.2780234Z,84,4.75,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:12.3782107Z,85,4.8499999000000003,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:12.4779133Z,86,4.9499997999999996,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:12.5785946Z,87,5.0500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:12.6782792Z,88,5.1500000000000004,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:12.7784864Z,89,5.25,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:12.8776865Z,90,5.3499999000000003,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:12.9788988Z,91,5.4499997999999996,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:13.0780675Z,92,5.5500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:13.1782622Z,93,5.6500000000000004,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:13.2784538Z,94,5.75,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:13.3786432Z,95,5.8499999000000003,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:13.4783352Z,96,5.9499997999999996,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:13.5780346Z,97,6.0500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:13.6787245Z,98,6.1500000000000004,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:13.7779229Z,99,6.25,Race,true,false,68,Garage Test Track,9,CTR,0,1,0,1,0,0,0,0
2026-04-22T21:16:13.8781172Z,100,6.3499999000000003,Race,true,false,68,Garage Test Track,9,CTR,0,0.899999976,0,0.899999976,0,0,0,0
2026-04-22T21:16:13.9783214Z,101,6.4499997999999996,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:14.0784989Z,102,6.5500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:14.1786919Z,103,6.6500000000000004,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:14.2778922Z,104,6.75,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:14.3780837Z,105,6.8499999000000003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:14.4787696Z,106,6.9499997999999996,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:14.5784660Z,107,7.0500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
